idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist,iteration
33_6_0,MWG,stoch,2.0,4.5282598,4.3361998,5.08061,-0.55235,0.124859996,0.56628996,0.11146,0.57556,0.11074,4.294391,4.8015947,0.0,0.71599996,1.993459,33_6
33_6_0,MWG_rep,dynamic,2.0,3.37817,3.2186399,3.88512,-0.50694,0.122279994,0.52147996,0.13423,0.72831,0.21011999,3.1421256,3.6178722,0.0,0.99399996,2.0540624,33_6
33_6_0,MWG_rep,stoch,2.0,4.5119,4.3413897,5.08061,-0.56870997,0.12259,0.58177,0.11451,0.64146996,0.1223,4.270388,4.7452493,0.0,0.52599996,2.0540624,33_6
33_6_1,true_net,dynamic,2.5,3.87447,3.45375,3.88512,-0.01065,0.01232,0.01629,0.00419,0.01065,0.0022399998,3.8508937,3.898795,1.0,1.0,0.28075123,33_6
33_6_1,true_net,stoch,2.5,5.06672,4.87918,5.08061,-0.01389,0.01613,0.02128,0.00419,0.01389,0.00278,5.0358777,5.0985947,1.0,1.0,0.28075123,33_6
33_6_1,obs_net,dynamic,2.5,1.36085,0.63031,3.88512,-2.5242698,0.28366998,2.54016,0.65382,2.5242698,0.70036,0.802424,1.9190128,0.0,0.006,6.3014035,33_6
33_6_1,obs_net,stoch,2.5,1.7251899,1.71512,5.08061,-3.3554199,0.34111,3.37272,0.66384,3.3554199,0.65099996,1.0526853,2.3975642,0.0,0.0,6.3014035,33_6
33_6_1,MWG,dynamic,2.5,3.5618198,3.23308,3.88512,-0.3233,0.11965,0.34473,0.08873,0.61434,0.18055,3.3214822,3.7679136,0.0,0.97599995,1.7299169,33_6
33_6_1,MWG,stoch,2.5,4.7023396,4.5029397,5.08061,-0.37827,0.15707,0.40958998,0.08062,0.44726998,0.08627,4.4333076,5.001667,0.0,0.842,1.7299169,33_6
33_6_1,MWG_rep,dynamic,2.5,3.3954098,3.2370398,3.88512,-0.4897,0.13208,0.5072,0.13055,0.71037996,0.20329,3.1525965,3.662989,0.0,0.992,2.166456,33_6
33_6_1,MWG_rep,stoch,2.5,4.46952,4.28516,5.08061,-0.61109,0.13769,0.62641,0.123289995,0.65582997,0.12522,4.226755,4.7574563,0.0,0.53,2.166456,33_6
33_6_2,true_net,dynamic,3.0,3.87477,3.4540598,3.88512,-0.01034,0.012259999,0.01604,0.00413,0.01035,0.0021499998,3.850643,3.8986177,1.0,1.0,0.28220668,33_6
33_6_2,true_net,stoch,3.0,5.06713,4.87956,5.08061,-0.013479999,0.01604,0.02096,0.00413,0.01349,0.0026999998,5.035566,5.0983405,1.0,1.0,0.28220668,33_6
33_6_2,obs_net,dynamic,3.0,1.46723,0.80162,3.88512,-2.4178798,0.36582,2.4454,0.62943,2.4178798,0.66613996,0.75261533,2.1727536,0.0,0.0139999995,6.2405024,33_6
33_6_2,obs_net,stoch,3.0,1.8541499,1.84569,5.08061,-3.22646,0.44037998,3.2563798,0.64094,3.22646,0.62482,0.99471617,2.703946,0.0,0.0,6.2405024,33_6
33_6_2,MWG,dynamic,3.0,3.70066,3.3834898,3.88512,-0.18445,0.14032,0.23176,0.05965,0.57361996,0.17524,3.4396749,3.9806697,1.0,0.988,1.7971265,33_6
33_6_2,MWG,stoch,3.0,4.89045,4.69298,5.08061,-0.19015999,0.15833999,0.24745,0.04871,0.36969,0.07243,4.6051936,5.217539,1.0,0.872,1.7971265,33_6
33_6_2,MWG_rep,dynamic,3.0,3.75914,3.5555298,3.88512,-0.12596999,0.15800999,0.20208,0.05201,0.59195,0.18485999,3.48794,4.082564,1.0,0.99799997,1.9756144,33_6
33_6_2,MWG_rep,stoch,3.0,4.8536797,4.66649,5.08061,-0.22692999,0.15431,0.27442,0.05401,0.40381998,0.078389995,4.594701,5.185193,1.0,0.796,1.9756144,33_6
33_6_3,true_net,dynamic,3.5,3.87457,3.4537199,3.88512,-0.01055,0.0122299995,0.01615,0.00416,0.01055,0.0022099998,3.850456,3.8986363,1.0,1.0,0.28096122,33_6
33_6_3,true_net,stoch,3.5,5.0668597,4.8793297,5.08061,-0.01375,0.01601,0.02111,0.00415,0.01375,0.00275,5.0352845,5.098398,1.0,1.0,0.28096122,33_6
33_6_3,obs_net,dynamic,3.5,1.4359399,0.82422,3.88512,-2.44918,0.44630998,2.4895198,0.64078,2.44918,0.67552,0.55367905,2.3044403,0.0,0.015999999,6.3374376,33_6
33_6_3,obs_net,stoch,3.5,1.82284,1.8175399,5.08061,-3.2577698,0.54248,3.30262,0.65004,3.2577698,0.63108,0.7506959,2.8799813,0.0,0.0,6.3374376,33_6
33_6_3,MWG,dynamic,3.5,3.66257,3.3443,3.88512,-0.22254999,0.117429994,0.25163,0.06477,0.56141,0.16999,3.4214854,3.8934464,1.0,0.988,1.6317096,33_6
33_6_3,MWG,stoch,3.5,4.81527,4.6262097,5.08061,-0.26534,0.13211,0.29641,0.058339998,0.3879,0.07505,4.516481,5.045408,0.0,0.876,1.6317096,33_6
33_6_3,MWG_rep,dynamic,3.5,3.23382,3.11073,3.88512,-0.6513,0.12523,0.66323,0.17071,0.81267,0.22569999,2.9916792,3.4831192,0.0,0.99399996,2.4158852,33_6
33_6_3,MWG_rep,stoch,3.5,4.16968,3.99452,5.08061,-0.91093,0.13066,0.92025,0.18112999,0.92713,0.17702,3.9192922,4.4224563,0.0,0.296,2.4158852,33_6
33_6_4,true_net,dynamic,4.0,3.8745499,3.4537098,3.88512,-0.01057,0.01225,0.01618,0.00417,0.01057,0.00222,3.850803,3.8986049,1.0,1.0,0.2841817,33_6
33_6_4,true_net,stoch,4.0,5.0668297,4.87928,5.08061,-0.01378,0.01604,0.02115,0.00416,0.01378,0.0027599998,5.035684,5.0983534,1.0,1.0,0.2841817,33_6
33_6_4,obs_net,dynamic,4.0,0.40708998,-0.18463999,3.88512,-3.47803,0.5739,3.52506,0.90731996,3.47803,1.0042499,-0.70906967,1.541343,0.0,0.0,7.7738123,33_6
33_6_4,obs_net,stoch,4.0,0.56592,0.5711,5.08061,-4.51469,0.70548,4.56947,0.89939,4.51469,0.88567,-0.8047628,1.9597816,0.0,0.0,7.7738123,33_6
33_6_4,MWG,dynamic,4.0,3.4396799,3.17469,3.88512,-0.44544,0.11346,0.45966,0.11831,0.6487,0.18665,3.2124245,3.6590517,0.0,0.986,1.8941596,33_6
33_6_4,MWG,stoch,4.0,4.58763,4.39979,5.08061,-0.49297997,0.104559995,0.50394,0.09919,0.54082,0.103209995,4.3828287,4.7790437,0.0,0.696,1.8941596,33_6
33_6_4,MWG_rep,dynamic,4.0,3.47386,3.30072,3.88512,-0.41125998,0.11817,0.4279,0.110139996,0.65897,0.18933,3.2374334,3.697614,0.0,0.99399996,2.1055222,33_6
33_6_4,MWG_rep,stoch,4.0,4.5247297,4.35309,5.08061,-0.55588,0.116689995,0.56799,0.1118,0.60795,0.11528999,4.2881193,4.748849,0.0,0.528,2.1055222,33_6
33_7_0,true_net,dynamic,2.0,3.85584,3.32638,3.84529,0.01054,0.01174,0.01578,0.0041,0.01054,0.00272,3.8327148,3.8788989,1.0,1.0,0.3125604,33_7
33_7_0,true_net,stoch,2.0,5.09182,4.89953,5.07791,0.01392,0.0155299995,0.020849999,0.00411,0.01392,0.00274,5.061265,5.122317,1.0,1.0,0.3125604,33_7
33_7_0,obs_net,dynamic,2.0,1.067,0.24614999,3.84529,-2.77829,0.22910999,2.78772,0.72497,2.77829,0.80054,0.6158553,1.5159348,0.0,0.0,7.315174,33_7
33_7_0,obs_net,stoch,2.0,1.37979,1.37777,5.07791,-3.6981099,0.27054,3.70799,0.73021996,3.6981099,0.72019,0.848177,1.9082772,0.0,0.0,7.315174,33_7
33_7_0,MWG,dynamic,2.0,3.4159598,3.07476,3.84529,-0.42933998,0.11634,0.44482,0.115679994,0.62551,0.1766,3.2004206,3.6304343,0.0,0.954,2.0287025,33_7
33_7_0,MWG,stoch,2.0,4.5531697,4.3537197,5.07791,-0.52474,0.13262999,0.54124,0.106589995,0.54687,0.10566,4.3289037,4.8035965,0.0,0.718,2.0287025,33_7
33_7_0,MWG_rep,dynamic,2.0,3.62967,3.4289799,3.84529,-0.21562,0.12621,0.24983999,0.06497,0.59524,0.18159999,3.378447,3.868758,1.0,1.0,1.834131,33_7
33_7_0,MWG_rep,stoch,2.0,4.77801,4.60855,5.07791,-0.29988998,0.12631999,0.32540998,0.06408,0.44382998,0.085429996,4.5396786,5.0345345,0.0,0.74,1.834131,33_7
33_7_1,true_net,dynamic,2.5,3.8559198,3.3264298,3.84529,0.01062,0.011829999,0.015899999,0.00413,0.01062,0.00274,3.8321722,3.878894,1.0,1.0,0.3105332,33_7
33_7_1,true_net,stoch,2.5,5.09193,4.89966,5.07791,0.014029999,0.01565,0.02101,0.00414,0.01402,0.0027599998,5.060563,5.1223154,1.0,1.0,0.3105332,33_7
33_7_1,obs_net,dynamic,2.5,0.96136,0.18308,3.84529,-2.88393,0.29656,2.89914,0.75394,2.88393,0.83401996,0.37358335,1.5440062,0.0,0.0,7.5766373,33_7
33_7_1,obs_net,stoch,2.5,1.25552,1.2562699,5.07791,-3.8223898,0.35086998,3.83846,0.75591,3.8223898,0.74539,0.5615411,1.9465679,0.0,0.0,7.5766373,33_7
33_7_1,MWG,dynamic,2.5,3.64195,3.2966099,3.84529,-0.20335,0.09207,0.22321999,0.05805,0.56311,0.17018999,3.4641042,3.8154368,0.0,0.98399997,1.6247402,33_7
33_7_1,MWG,stoch,2.5,4.83242,4.63232,5.07791,-0.24548,0.10244,0.266,0.05238,0.36697,0.07129,4.630077,5.008443,0.0,0.866,1.6247402,33_7
33_7_1,MWG_rep,dynamic,2.5,3.46032,3.29161,3.84529,-0.38498,0.14013,0.40969,0.106539994,0.67085,0.19320999,3.1843858,3.72144,0.0,0.99399996,2.077501,33_7
33_7_1,MWG_rep,stoch,2.5,4.56278,4.38832,5.07791,-0.51513,0.118879996,0.52867,0.104109995,0.59218,0.11295,4.3312025,4.7917495,0.0,0.55799997,2.077501,33_7
33_7_2,true_net,dynamic,3.0,3.85616,3.32669,3.84529,0.010869999,0.01174,0.015999999,0.00416,0.010869999,0.00281,3.8330445,3.8794396,1.0,1.0,0.30833218,33_7
33_7_2,true_net,stoch,3.0,5.09225,4.89993,5.07791,0.01435,0.01552,0.02114,0.00416,0.01435,0.00283,5.0617075,5.1230407,1.0,1.0,0.30833218,33_7
33_7_2,obs_net,dynamic,3.0,0.8792,0.14973,3.84529,-2.9661,0.36901,2.98896,0.7773,2.9661,0.86048996,0.1486169,1.592485,0.0,0.0,7.782063,33_7
33_7_2,obs_net,stoch,3.0,1.15827,1.16002,5.07791,-3.9196398,0.43684998,3.94391,0.77668,3.9196398,0.76513,0.2962705,2.0027316,0.0,0.0,7.782063,33_7
33_7_2,MWG,dynamic,3.0,3.6224298,3.3418598,3.84529,-0.22286999,0.15734999,0.27282,0.07095,0.57725,0.17565,3.3135183,3.9059563,1.0,0.98999995,1.9264439,33_7
33_7_2,MWG,stoch,3.0,4.74474,4.53265,5.07791,-0.33317,0.16069,0.36989,0.07284,0.4192,0.08056,4.424841,5.028368,0.0,0.806,1.9264439,33_7
33_7_2,MWG_rep,dynamic,3.0,3.4414299,3.2737799,3.84529,-0.40386,0.12438,0.42258,0.1099,0.66279,0.19681999,3.1950796,3.6829631,0.0,0.996,2.179642,33_7
33_7_2,MWG_rep,stoch,3.0,4.52114,4.33214,5.07791,-0.55676,0.12068,0.56969,0.11219,0.61877,0.11810999,4.2790623,4.7473345,0.0,0.538,2.179642,33_7
33_7_3,true_net,dynamic,3.5,3.8557599,3.3262599,3.84529,0.01046,0.011899999,0.01585,0.0041199997,0.01046,0.0026999998,3.8326612,3.8790627,1.0,1.0,0.30675328,33_7
33_7_3,true_net,stoch,3.5,5.09172,4.89945,5.07791,0.013809999,0.01574,0.02094,0.0041199997,0.013809999,0.00272,5.061183,5.1224895,1.0,1.0,0.30675328,33_7
33_7_3,obs_net,dynamic,3.5,0.58242,-0.110369995,3.84529,-3.2628698,0.45128998,3.2939398,0.85661,3.2628698,0.95655996,-0.31101745,1.4732862,0.0,0.0,8.306423,33_7
33_7_3,obs_net,stoch,3.5,0.80008996,0.80227,5.07791,-4.27781,0.54265,4.3121,0.84919,4.27782,0.8379,-0.27443194,1.8716813,0.0,0.0,8.306423,33_7
33_7_3,MWG,dynamic,3.5,3.65022,3.36246,3.84529,-0.19507,0.095029995,0.21699,0.056429997,0.55719,0.16805999,3.4581687,3.8294308,0.0,0.986,1.6741582,33_7
33_7_3,MWG,stoch,3.5,4.83247,4.63854,5.07791,-0.24543999,0.10577,0.26726,0.05263,0.37882,0.07364,4.6326594,5.0277653,0.0,0.856,1.6741582,33_7
33_7_3,MWG_rep,dynamic,3.5,3.57454,3.38529,3.84529,-0.27076,0.11774,0.29525,0.07678,0.57501,0.17112,3.3451357,3.8039775,0.0,0.99799997,1.8999444,33_7
33_7_3,MWG_rep,stoch,3.5,4.67635,4.49045,5.07791,-0.40155998,0.10895,0.41608,0.081939995,0.49218,0.09398,4.4616523,4.889592,0.0,0.726,1.8999444,33_7
33_7_4,true_net,dynamic,4.0,3.85585,3.32636,3.84529,0.010559999,0.01164,0.01571,0.00409,0.010559999,0.00272,3.8328204,3.8786578,1.0,1.0,0.3048154,33_7
33_7_4,true_net,stoch,4.0,5.09184,4.89949,5.07791,0.01394,0.015389999,0.02076,0.00409,0.01394,0.00275,5.0613413,5.122053,1.0,1.0,0.3048154,33_7
33_7_4,obs_net,dynamic,4.0,-0.32633,-1.0033,3.84529,-4.17162,0.54718,4.20736,1.09416,4.17162,1.25129,-1.3872472,0.76544577,0.0,0.0,9.810963,33_7
33_7_4,obs_net,stoch,4.0,-0.30431,-0.30064,5.07791,-5.38221,0.66313,5.4229097,1.06794,5.38222,1.06238,-1.5906894,1.0214783,0.0,0.0,9.810963,33_7
33_7_4,MWG,dynamic,4.0,3.4436898,3.1813,3.84529,-0.40161,0.12122,0.4195,0.1091,0.60182,0.17027,3.2236843,3.6956222,0.0,0.98999995,2.2316334,33_7
33_7_4,MWG,stoch,4.0,4.52452,4.34557,5.07791,-0.55338997,0.12697999,0.56777,0.11181,0.58085996,0.110929996,4.3022203,4.7947593,0.0,0.678,2.2316334,33_7
33_7_4,MWG_rep,dynamic,4.0,3.45172,3.27011,3.84529,-0.39358,0.12242,0.41217998,0.10719,0.64492,0.18546,3.2081242,3.6840732,0.0,0.992,2.0224876,33_7
33_7_4,MWG_rep,stoch,4.0,4.56022,4.36752,5.07791,-0.51769,0.12889,0.53349,0.105059996,0.57357,0.10903,4.281203,4.7996764,0.0,0.62,2.0224876,33_7
33_8_0,true_net,dynamic,2.0,4.27933,3.7767298,4.2926497,-0.01332,0.01363,0.019059999,0.00444,0.01332,0.00309,4.25268,4.3061767,1.0,1.0,0.27479494,33_8
33_8_0,true_net,stoch,2.0,4.76796,4.61902,4.7827997,-0.014839999,0.01523,0.021259999,0.00445,0.014839999,0.0030999999,4.7382255,4.797956,1.0,1.0,0.27479494,33_8
33_8_0,obs_net,dynamic,2.0,1.4928299,0.63018,4.2926497,-2.79983,0.26928,2.8127499,0.65525,2.79983,0.70475,0.9594744,2.0137782,0.0,0.006,6.2839317,33_8
33_8_0,obs_net,stoch,2.0,1.60337,1.59629,4.7827997,-3.17943,0.27277,3.19111,0.66721,3.17943,0.6554,1.062488,2.130878,0.0,0.0,6.2839317,33_8
33_8_0,MWG,dynamic,2.0,4.1029897,3.79334,4.2926497,-0.18966,0.14179,0.23681,0.05517,0.59862,0.16165,3.7924833,4.338326,1.0,0.97599995,1.7241551,33_8
33_8_0,MWG,stoch,2.0,4.46916,4.3049397,4.7827997,-0.31364,0.14022,0.34355998,0.07183,0.40361,0.08196,4.180066,4.7190337,0.0,0.842,1.7241551,33_8
33_8_0,MWG_rep,dynamic,2.0,3.86544,3.71291,4.2926497,-0.42722,0.17446999,0.46146998,0.107499994,0.73267,0.18746999,3.5540535,4.2176094,0.0,0.982,2.0650878,33_8
33_8_0,MWG_rep,stoch,2.0,4.25373,4.1093097,4.7827997,-0.52906,0.15459,0.55118996,0.11524,0.58961,0.11904,3.9864826,4.5775867,0.0,0.578,2.0650878,33_8
33_8_1,true_net,dynamic,2.5,4.2792997,3.7767398,4.2926497,-0.01335,0.013429999,0.01894,0.00441,0.01335,0.0030999999,4.2533264,4.3053355,1.0,1.0,0.27447227,33_8
33_8_1,true_net,stoch,2.5,4.76792,4.61893,4.7827997,-0.01487,0.01499,0.021119999,0.0044199997,0.01488,0.00311,4.7388654,4.7968397,1.0,1.0,0.27447227,33_8
33_8_1,obs_net,dynamic,2.5,1.49278,0.70347,4.2926497,-2.79987,0.33947,2.82038,0.65702,2.79988,0.70309997,0.8253814,2.162791,0.0,0.006,6.3774614,33_8
33_8_1,obs_net,stoch,2.5,1.60759,1.60277,4.7827997,-3.17521,0.34709,3.19412,0.66784,3.17521,0.65441,0.9256201,2.2935936,0.0,0.0,6.3774614,33_8
33_8_1,MWG,dynamic,2.5,3.96047,3.5969,4.2926497,-0.33218998,0.13971,0.36036998,0.08395,0.65145,0.17016,3.7268028,4.2236323,0.0,0.958,1.8545033,33_8
33_8_1,MWG,stoch,2.5,4.3379297,4.17422,4.7827997,-0.44487,0.13572,0.46510997,0.09725,0.49095,0.100169994,4.113407,4.5923567,0.0,0.75799996,1.8545033,33_8
33_8_1,MWG_rep,dynamic,2.5,4.09547,3.87868,4.2926497,-0.19717999,0.12832,0.23526,0.0548,0.65929997,0.17942,3.8489137,4.3448462,1.0,0.986,1.8323121,33_8
33_8_1,MWG_rep,stoch,2.5,4.4888697,4.335,4.7827997,-0.29393,0.110479996,0.31399998,0.06565,0.4262,0.08727,4.2790027,4.7051854,0.0,0.724,1.8323121,33_8
33_8_2,true_net,dynamic,3.0,4.27967,3.7770698,4.2926497,-0.01298,0.013719999,0.018889999,0.0044,0.01298,0.0030099999,4.2526045,4.30688,1.0,1.0,0.27224407,33_8
33_8_2,true_net,stoch,3.0,4.76834,4.61936,4.7827997,-0.014459999,0.015319999,0.02106,0.0044,0.014459999,0.00303,4.7381377,4.798813,1.0,1.0,0.27224407,33_8
33_8_2,obs_net,dynamic,3.0,1.33182,0.62566,4.2926497,-2.96083,0.44114998,2.99351,0.69736,2.96083,0.74915,0.46325305,2.1961515,0.0,0.0039999997,6.651984,33_8
33_8_2,obs_net,stoch,3.0,1.4469999,1.4454399,4.7827997,-3.3358,0.45665,3.36691,0.70396,3.3358,0.68894,0.55008453,2.3435137,0.0,0.0,6.651984,33_8
33_8_2,MWG,dynamic,3.0,4.35464,4.06164,4.2926497,0.061979998,0.1418,0.15476,0.03605,0.61500996,0.1814,4.0794625,4.6355066,1.0,0.986,1.7761148,33_8
33_8_2,MWG,stoch,3.0,4.76267,4.5907598,4.7827997,-0.02013,0.14066,0.14209,0.029709999,0.32152998,0.06889,4.5114193,5.053277,1.0,0.908,1.7761148,33_8
33_8_2,MWG_rep,dynamic,3.0,3.8597498,3.64854,4.2926497,-0.43289998,0.15847999,0.461,0.107389994,0.69905996,0.18051,3.5710964,4.173913,0.0,0.982,2.1680305,33_8
33_8_2,MWG_rep,stoch,3.0,4.19491,4.0408,4.7827997,-0.58788997,0.12647,0.60134,0.12573,0.61825997,0.124249995,3.9476554,4.446319,0.0,0.498,2.1680305,33_8
33_8_3,true_net,dynamic,3.5,4.2792397,3.7767498,4.2926497,-0.013409999,0.013499999,0.01903,0.0044299997,0.013409999,0.00311,4.252962,4.3055964,1.0,1.0,0.27668193,33_8
33_8_3,true_net,stoch,3.5,4.76786,4.61887,4.7827997,-0.014939999,0.015079999,0.021219999,0.00444,0.014939999,0.00312,4.738497,4.7973337,1.0,1.0,0.27668193,33_8
33_8_3,obs_net,dynamic,3.5,1.17494,0.52484,4.2926497,-3.1177099,0.52465,3.1615498,0.73649997,3.1177099,0.79407,0.14615044,2.2232594,0.0,0.0039999997,6.905913,33_8
33_8_3,obs_net,stoch,3.5,1.28581,1.2835,4.7827997,-3.49699,0.54982,3.53995,0.74013996,3.49699,0.72363,0.2071959,2.3849413,0.0,0.0,6.905913,33_8
33_8_3,MWG,dynamic,3.5,3.9998698,3.72678,4.2926497,-0.29279,0.12731,0.31926998,0.074379995,0.66380996,0.17521,3.7568276,4.2534027,0.0,0.964,2.0590718,33_8
33_8_3,MWG,stoch,3.5,4.3498597,4.18396,4.7827997,-0.43293998,0.12203,0.44981,0.09405,0.48369,0.098349996,4.124205,4.5784874,0.0,0.78999996,2.0590718,33_8
33_8_3,MWG_rep,dynamic,3.5,4.16743,3.98436,4.2926497,-0.12522,0.1584,0.20191999,0.04704,0.62148,0.17084,3.8887043,4.4865284,1.0,0.98999995,1.9733052,33_8
33_8_3,MWG_rep,stoch,3.5,4.56692,4.4014597,4.7827997,-0.21587999,0.14522,0.26018,0.054399997,0.39791,0.082559995,4.3212347,4.8689203,1.0,0.788,1.9733052,33_8
33_8_4,true_net,dynamic,4.0,4.27955,3.7769198,4.2926497,-0.01311,0.013549999,0.018849999,0.00439,0.01311,0.0030399999,4.2527657,4.3062935,1.0,1.0,0.2711971,33_8
33_8_4,true_net,stoch,4.0,4.7682,4.6191797,4.7827997,-0.014599999,0.01514,0.02103,0.0044,0.014599999,0.00305,4.738328,4.7980666,1.0,1.0,0.2711971,33_8
33_8_4,obs_net,dynamic,4.0,0.46423,-0.12515,4.2926497,-3.82842,0.65066,3.8833199,0.90463996,3.82842,0.99897,-0.79623795,1.7366239,0.0,0.0,7.860264,33_8
33_8_4,obs_net,stoch,4.0,0.53725,0.54076,4.7827997,-4.2455497,0.68606,4.30062,0.89918995,4.2455497,0.88488996,-0.79086226,1.8780106,0.0,0.0,7.860264,33_8
33_8_4,MWG,dynamic,4.0,4.0767097,3.77807,4.2926497,-0.21594,0.122719996,0.24836999,0.05786,0.63207996,0.16832,3.845189,4.3134403,1.0,0.97999996,1.7671443,33_8
33_8_4,MWG,stoch,4.0,4.44899,4.28645,4.7827997,-0.33381,0.13754,0.36102998,0.07549,0.42286998,0.086119995,4.1986613,4.7288694,0.0,0.82199997,1.7671443,33_8
33_8_4,MWG_rep,dynamic,4.0,4.145,3.9217298,4.2926497,-0.14765,0.13520999,0.20020999,0.046639998,0.62404996,0.17082,3.9025471,4.427059,1.0,0.988,1.811421,33_8
33_8_4,MWG_rep,stoch,4.0,4.54781,4.39279,4.7827997,-0.23499,0.108729996,0.25893,0.054139998,0.38426,0.07954,4.3337517,4.759856,0.0,0.76,1.811421,33_8
33_9_0,true_net,dynamic,2.0,3.9765599,3.53173,3.9828598,-0.0063,0.01325,0.01468,0.0036799998,0.0063,0.00163,3.950547,4.002713,1.0,1.0,0.2894822,33_9
33_9_0,true_net,stoch,2.0,5.2174697,4.99795,5.22574,-0.00827,0.01739,0.01926,0.0036799998,0.00827,0.0015799999,5.1833396,5.2517943,1.0,1.0,0.2894822,33_9
33_9_0,obs_net,dynamic,2.0,1.31466,0.47996,3.9828598,-2.6682,0.2555,2.68041,0.67298996,2.6682,0.73083997,0.8044244,1.8231353,0.0,0.0019999999,6.710025,33_9
33_9_0,obs_net,stoch,2.0,1.68214,1.67526,5.22574,-3.5435998,0.30291998,3.55652,0.68057996,3.5435998,0.66892,1.0774649,2.285861,0.0,0.0,6.710025,33_9
33_9_0,MWG,dynamic,2.0,4.18735,3.9203,3.9828598,0.20448999,0.16802,0.26466,0.06645,0.60091,0.19674,3.8851378,4.5023665,1.0,0.99799997,2.0706477,33_9
33_9_0,MWG,stoch,2.0,5.5639796,5.36942,5.22574,0.33824,0.19827999,0.39207,0.07503,0.43227997,0.08998,5.2284417,5.943327,0.0,0.842,2.0706477,33_9
33_9_0,MWG_rep,dynamic,2.0,4.10035,3.88991,3.9828598,0.11748999,0.14206,0.18435,0.04629,0.5908,0.18808,3.8235328,4.3724194,1.0,1.0,2.280889,33_9
33_9_0,MWG_rep,stoch,2.0,5.36295,5.1774096,5.22574,0.1372,0.16787,0.21680999,0.04149,0.37581998,0.07622,5.0295906,5.6765876,1.0,0.824,2.280889,33_9
33_9_1,true_net,dynamic,2.5,3.9766,3.5318499,3.9828598,-0.0062599997,0.01297,0.0144,0.0036199999,0.0062599997,0.00162,3.9512901,4.001888,1.0,1.0,0.28856376,33_9
33_9_1,true_net,stoch,2.5,5.2175198,4.9980197,5.22574,-0.00822,0.01702,0.0189,0.0036199999,0.00822,0.00157,5.1843104,5.2507133,1.0,1.0,0.28856376,33_9
33_9_1,obs_net,dynamic,2.5,1.08832,0.3069,3.9828598,-2.8945398,0.33268,2.9136,0.73153,2.8945398,0.79894996,0.4470967,1.7510006,0.0,0.0039999997,7.133082,33_9
33_9_1,obs_net,stoch,2.5,1.41415,1.41011,5.22574,-3.81159,0.39424,3.83192,0.73328,3.81159,0.72161996,0.65602154,2.1999786,0.0,0.0,7.133082,33_9
33_9_1,MWG,dynamic,2.5,3.3068,2.96506,3.9828598,-0.67605996,0.12241,0.68705,0.1725,0.81341,0.21960999,3.0790827,3.5295208,0.0,0.90199995,2.36932,33_9
33_9_1,MWG,stoch,2.5,4.3985,4.1949,5.22574,-0.82724,0.14291,0.83949,0.16065,0.83164996,0.15794,4.1025643,4.640524,0.0,0.41799998,2.36932,33_9
33_9_1,MWG_rep,dynamic,2.5,3.5230298,3.36053,3.9828598,-0.45983,0.15273,0.48453,0.121649995,0.72257996,0.20030999,3.2312078,3.8261979,0.0,0.996,2.3269043,33_9
33_9_1,MWG_rep,stoch,2.5,4.67577,4.49509,5.22574,-0.54997,0.14795999,0.56953,0.10899,0.61739,0.11299,4.3954988,4.977431,0.0,0.56,2.3269043,33_9
33_9_2,true_net,dynamic,3.0,3.97675,3.53172,3.9828598,-0.00611,0.013359999,0.01469,0.00369,0.00611,0.0016,3.9507444,4.003069,1.0,1.0,0.2855438,33_9
33_9_2,true_net,stoch,3.0,5.21773,4.99824,5.22574,-0.00801,0.01753,0.01927,0.00369,0.00801,0.00153,5.1836004,5.25226,1.0,1.0,0.2855438,33_9
33_9_2,obs_net,dynamic,3.0,0.65291,-0.11005,3.9828598,-3.3299499,0.40451998,3.35443,0.84222,3.3299499,0.93334997,-0.13147818,1.4356111,0.0,0.0,7.8313875,33_9
33_9_2,obs_net,stoch,3.0,0.89260995,0.89997,5.22574,-4.33313,0.48663998,4.3603697,0.8344,4.33313,0.82439,-0.049175527,1.8344809,0.0,0.0,7.8313875,33_9
33_9_2,MWG,dynamic,3.0,3.58542,3.32372,3.9828598,-0.39744,0.17764999,0.43533,0.109299995,0.69244,0.19705999,3.2443905,3.9300427,0.0,0.988,1.8374926,33_9
33_9_2,MWG,stoch,3.0,4.7803497,4.57937,5.22574,-0.4454,0.20839,0.49174,0.0941,0.50045997,0.09281,4.387117,5.2025194,0.0,0.80799997,1.8374926,33_9
33_9_2,MWG_rep,dynamic,3.0,3.6253798,3.47263,3.9828598,-0.35748,0.17726,0.39902,0.10018,0.67946,0.1927,3.3253481,4.0060854,1.0,0.996,2.3383296,33_9
33_9_2,MWG_rep,stoch,3.0,4.75986,4.57163,5.22574,-0.46587998,0.17686999,0.49833,0.095359996,0.53841996,0.09882,4.451204,5.138368,0.0,0.662,2.3383296,33_9
33_9_3,true_net,dynamic,3.5,3.97643,3.53158,3.9828598,-0.00643,0.01322,0.014699999,0.00369,0.00643,0.0016699999,3.9503815,4.002789,1.0,1.0,0.28871807,33_9
33_9_3,true_net,stoch,3.5,5.2173,4.9978,5.22574,-0.00844,0.017339999,0.01929,0.00369,0.00844,0.0016099999,5.1831236,5.2518945,1.0,1.0,0.28871807,33_9
