,idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand,TRUE,model,type,abs_bias,ci_length
68,231.0,0.423,0.423,0.58100003,-0.158,0.029000001,0.16100001,0.31100002,0.158,0.22900002,0.272,1714.8921,0.07700001,25897664.0,0.36600003,0.47900003,0.0,0.22800002,Linear_observed,dynamic,,Linear,Obs.,0.158,0.11300000000000004
69,231.0,0.39100003,0.39100003,0.58100003,-0.19000001,0.059000004,0.19900002,0.404,0.19000001,0.294,0.32700002,2181.7622,0.117000006,53828880.0,0.275,0.50600004,0.0,0.57000005,GP_observed,dynamic,,GP,Obs.,0.19000001,0.23100003999999996
70,231.0,1.797,1.797,2.6660001,-0.869,0.11800001,0.87700003,1.144,0.869,0.91200006,0.326,0.30800003,0.108,0.120000005,1.5660001,2.0270002,0.0,0.15200001,Linear_observed,stoch,,Linear,Obs.,0.869,0.4610000999999999
71,231.0,1.945,1.9460001,2.6660001,-0.721,0.133,0.73300004,1.223,0.721,0.97,0.27,0.347,0.076000005,0.16000001,1.677,2.206,0.0,0.30800003,GP_observed,stoch,,GP,Obs.,0.721,0.5289999999999999
72,231.0,0.523,0.522,0.58100003,-0.058000002,0.033,0.067,0.26500002,0.060000002,0.2,0.102000006,2545.0732,0.013,70436210.0,0.462,0.591,1.0,0.8880001,Linear_3S,dynamic,,Linear,3S,0.058000002,0.12899999999999995
73,231.0,2.3260002,2.3240001,2.6660001,-0.34,0.126,0.36200002,0.647,0.34,0.50600004,0.128,0.18300001,0.018000001,0.049000002,2.0860002,2.5770001,0.0,0.74600005,Linear_3S,stoch,,Linear,3S,0.34,0.4909998999999998
74,231.0,0.504,0.504,0.58100003,-0.07700001,0.037,0.085,0.381,0.078,0.252,0.133,2295.4602,0.022000002,82215620.0,0.43300003,0.57900006,0.0,0.9620001,GP_3S,dynamic,,GP,3S,0.07700001,0.14600003000000006
75,231.0,2.1290002,2.128,2.6660001,-0.537,0.133,0.55300003,0.95600003,0.537,0.702,0.201,0.25100002,0.043,0.093,1.8700001,2.391,0.0,0.89800006,GP_3S,stoch,,GP,3S,0.537,0.5209999000000001
76,231.0,0.67600006,0.67600006,0.58100003,0.095000006,0.025,0.09900001,0.231,0.095000006,0.186,0.164,4209.762,0.029000001,122790720.0,0.62700003,0.72700006,0.0,0.17400001,Linear_1S,dynamic,,Linear,1S,0.095000006,0.1000000299999999
77,231.0,0.64100003,0.642,0.58100003,0.060000002,0.031000001,0.068,0.35000002,0.061000004,0.238,0.105000004,4178.2773,0.014,131097730.0,0.57900006,0.70100003,1.0,0.36200002,GP_1S,dynamic,,GP,1S,0.060000002,0.12199996999999996
78,231.0,3.022,3.0210001,2.6660001,0.356,0.115,0.37500003,0.545,0.35700002,0.455,0.134,0.194,0.020000001,0.061000004,2.798,3.2530003,0.0,0.24400002,Linear_1S,stoch,,Linear,1S,0.356,0.4550003
79,231.0,2.776,2.7770002,2.6660001,0.11000001,0.15400001,0.18900001,0.85400003,0.15300001,0.546,0.057000004,0.202,0.0050000004,0.071,2.473,3.0770001,1.0,0.508,GP_1S,stoch,,GP,1S,0.11000001,0.6040000999999999
80,286.0,0.656,0.656,0.665,-0.009000001,0.020000001,0.022000002,0.045,0.018000001,0.027,0.027,0.044000003,0.001,0.003,0.61700004,0.694,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.009000001,0.07699995999999998
81,286.0,0.643,0.643,0.665,-0.022000002,0.023000002,0.032,0.15,0.026,0.07,0.039,0.123,0.002,0.036000002,0.59800005,0.68700004,1.0,0.994,GP_oracle,dynamic,,GP,Oracle,0.022000002,0.08899999000000003
82,286.0,2.571,2.572,2.604,-0.033,0.076000005,0.082,0.094000004,0.066,0.069000006,0.025,0.025,0.001,0.001,2.423,2.7170002,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.033,0.29400020000000016
83,286.0,2.492,2.492,2.604,-0.112,0.082,0.13800001,0.21800001,0.11800001,0.148,0.045,0.058000002,0.003,0.006,2.329,2.6520002,1.0,1.0,GP_oracle,stoch,,GP,Oracle,0.112,0.3230001999999996
84,286.0,0.483,0.48200002,0.665,-0.18200001,0.041,0.187,0.349,0.18200001,0.27,0.27400002,1724.7871,0.079,37043500.0,0.40100002,0.563,0.0,0.22800002,Linear_observed,dynamic,,Linear,Obs.,0.18200001,0.16199997999999993
85,286.0,0.381,0.381,0.665,-0.284,0.063,0.291,0.45700002,0.284,0.36200002,0.42800003,1327.087,0.192,33772588.0,0.254,0.50100005,0.0,0.47000003,GP_observed,dynamic,,GP,Obs.,0.284,0.24700005000000003
86,286.0,1.8130001,1.8110001,2.604,-0.791,0.13000001,0.80100006,1.0500001,0.791,0.832,0.30400002,0.29000002,0.095000006,0.10700001,1.552,2.069,0.0,0.186,Linear_observed,stoch,,Linear,Obs.,0.791,0.5169999999999999
87,286.0,1.8970001,1.8960001,2.604,-0.707,0.147,0.72200006,1.171,0.707,0.9480001,0.272,0.35300002,0.07700001,0.16700001,1.6090001,2.1850002,0.0,0.31,GP_observed,stoch,,GP,Obs.,0.707,0.5760001000000001
88,286.0,0.51100004,0.51000005,0.665,-0.15400001,0.036000002,0.158,0.33,0.15400001,0.254,0.23200001,1789.7391,0.057000004,47293304.0,0.44400004,0.583,0.0,0.726,Linear_3S,dynamic,,Linear,3S,0.15400001,0.13899995999999998
89,286.0,2.022,2.02,2.604,-0.582,0.12100001,0.59400004,0.8,0.582,0.638,0.224,0.22700001,0.052,0.068,1.7880001,2.2610002,0.0,0.476,Linear_3S,stoch,,Linear,3S,0.582,0.4730000999999997
90,286.0,0.49400002,0.49300003,0.665,-0.171,0.043,0.17600001,0.446,0.171,0.314,0.257,1676.5371,0.07,66210520.0,0.41200003,0.582,0.0,0.924,GP_3S,dynamic,,GP,3S,0.171,0.16999996999999994
91,286.0,1.8160001,1.815,2.604,-0.78800005,0.134,0.799,1.0320001,0.78700006,0.851,0.30200002,0.317,0.094000004,0.128,1.5550001,2.082,0.0,0.72200006,GP_3S,stoch,,GP,3S,0.78800005,0.5269998999999999
92,286.0,0.671,0.671,0.665,0.006,0.032,0.032,0.25100002,0.026,0.20300001,0.039,3126.631,0.002,93804130.0,0.609,0.734,1.0,0.19000001,Linear_1S,dynamic,,Linear,1S,0.006,0.125
93,286.0,0.629,0.629,0.665,-0.036000002,0.043,0.056,0.384,0.046000004,0.256,0.069000006,3004.0962,0.007,113581384.0,0.54300004,0.71500003,1.0,0.572,GP_1S,dynamic,,GP,1S,0.036000002,0.17199999
94,286.0,2.6090002,2.608,2.604,0.0050000004,0.11800001,0.119,0.41000003,0.095000006,0.326,0.036000002,0.13100001,0.002,0.028,2.377,2.8420002,1.0,0.42000002,Linear_1S,stoch,,Linear,1S,0.0050000004,0.4650002000000004
95,286.0,2.135,2.1420002,2.604,-0.469,0.209,0.513,0.78200006,0.47000003,0.57000005,0.18100001,0.215,0.039,0.074,1.7110001,2.5240002,0.0,0.55200005,GP_1S,stoch,,GP,1S,0.469,0.8130001000000002
96,341.0,0.628,0.628,0.64900005,-0.021000002,0.019000001,0.029000001,0.046000004,0.024,0.027,0.037,0.048,0.002,0.004,0.591,0.665,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.021000002,0.07400000000000007
97,341.0,0.62200004,0.62200004,0.64900005,-0.027,0.021000002,0.034,0.193,0.029000001,0.082,0.045,0.13900001,0.003,0.044000003,0.58100003,0.66200006,1.0,0.998,GP_oracle,dynamic,,GP,Oracle,0.027,0.08100003
98,341.0,2.572,2.571,2.661,-0.089,0.079,0.120000005,0.13100001,0.1,0.101,0.038000003,0.037,0.002,0.002,2.417,2.7280002,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.089,0.31100020000000006
99,341.0,2.509,2.5100002,2.661,-0.15200001,0.081,0.17300001,0.41400003,0.15400001,0.19000001,0.058000002,0.068,0.004,0.010000001,2.3460002,2.6710002,1.0,0.94400007,GP_oracle,stoch,,GP,Oracle,0.15200001,0.32499999999999973
100,341.0,0.45900002,0.45900002,0.64900005,-0.19000001,0.038000003,0.194,0.349,0.19000001,0.256,0.293,1681.342,0.089,33914284.0,0.384,0.53400004,0.0,0.24800001,Linear_observed,dynamic,,Linear,Obs.,0.19000001,0.15000004
101,341.0,0.367,0.367,0.64900005,-0.282,0.062000003,0.289,0.47400004,0.282,0.363,0.43500003,1793.4221,0.19800001,55775790.0,0.245,0.48900002,0.0,0.446,GP_observed,dynamic,,GP,Obs.,0.282,0.24400001999999998
102,341.0,1.669,1.6680001,2.661,-0.99200004,0.12200001,1.0,1.2320001,0.99300003,1.01,0.37300003,0.34500003,0.141,0.14500001,1.427,1.9100001,0.0,0.14,Linear_observed,stoch,,Linear,Obs.,0.99200004,0.48300009999999993
103,341.0,1.8100001,1.8100001,2.661,-0.851,0.143,0.864,1.3210001,0.85200006,1.008,0.32000002,0.351,0.105000004,0.17,1.5280001,2.085,0.0,0.342,GP_observed,stoch,,GP,Obs.,0.851,0.5569998999999999
104,341.0,0.53800005,0.537,0.64900005,-0.11100001,0.036000002,0.117000006,0.30600002,0.11100001,0.22700001,0.171,2028.2291,0.032,58244480.0,0.47100002,0.611,0.0,0.82600003,Linear_3S,dynamic,,Linear,3S,0.11100001,0.13999997999999997
105,341.0,2.091,2.089,2.661,-0.57000005,0.117000006,0.583,0.799,0.57100004,0.638,0.21400002,0.223,0.048,0.066,1.8650001,2.3230002,0.0,0.528,Linear_3S,stoch,,Linear,3S,0.57000005,0.4580001
106,341.0,0.537,0.536,0.64900005,-0.112,0.044000003,0.12100001,0.40100002,0.113000005,0.275,0.17400001,1828.743,0.035,64938020.0,0.453,0.62700003,0.0,0.94600004,GP_3S,dynamic,,GP,3S,0.112,0.17400003000000003
107,341.0,1.991,1.9900001,2.661,-0.67,0.12900001,0.683,0.97300005,0.67,0.77000004,0.252,0.27800003,0.066,0.104,1.741,2.2480001,0.0,0.82400006,GP_3S,stoch,,GP,3S,0.67,0.5070001
108,341.0,0.698,0.698,0.64900005,0.049000002,0.029000001,0.057000004,0.24000001,0.05,0.19000001,0.07700001,3331.2703,0.008,105820530.0,0.64100003,0.75600004,1.0,0.23400001,Linear_1S,dynamic,,Linear,1S,0.049000002,0.11500000999999993
109,341.0,0.689,0.69000006,0.64900005,0.040000003,0.035,0.053000003,0.30800003,0.044000003,0.22200002,0.068,3282.1462,0.007,105847576.0,0.62,0.758,1.0,0.48000002,GP_1S,dynamic,,GP,1S,0.040000003,0.138
110,341.0,2.7020001,2.7010002,2.661,0.041,0.113000005,0.120000005,0.41300002,0.095000006,0.32900003,0.036000002,0.132,0.002,0.029000001,2.482,2.926,1.0,0.402,Linear_1S,stoch,,Linear,1S,0.041,0.44399999999999995
111,341.0,2.6020002,2.601,2.661,-0.059000004,0.135,0.148,0.563,0.119,0.38000003,0.045,0.141,0.003,0.033,2.338,2.8750002,1.0,0.642,GP_1S,stoch,,GP,1S,0.059000004,0.5370002
112,396.0,0.72900003,0.72900003,0.72200006,0.007,0.021000002,0.022000002,0.049000002,0.018000001,0.028,0.025,0.042000003,0.001,0.003,0.68700004,0.77000004,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.007,0.08299999999999996
113,396.0,0.69000006,0.69000006,0.72200006,-0.032,0.026,0.041,0.261,0.035,0.091000006,0.048,0.12200001,0.003,0.048,0.638,0.73800004,1.0,0.98200005,GP_oracle,dynamic,,GP,Oracle,0.032,0.10000003999999996
114,396.0,2.647,2.6460001,2.624,0.023000002,0.07700001,0.080000006,0.093,0.064,0.067,0.024,0.025,0.001,0.001,2.4950001,2.7940001,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.023000002,0.29899999999999993
115,396.0,2.528,2.528,2.624,-0.096,0.082,0.127,0.56100005,0.106000006,0.201,0.040000003,0.060000002,0.002,0.014,2.367,2.686,1.0,0.95400006,GP_oracle,stoch,,GP,Oracle,0.096,0.31899999999999995
116,396.0,0.411,0.411,0.72200006,-0.31100002,0.037,0.31300002,0.45200002,0.31100002,0.33900002,0.43100002,1066.291,0.18800001,13418729.0,0.33900002,0.48400003,0.0,0.16600001,Linear_observed,dynamic,,Linear,Obs.,0.31100002,0.14500001
117,396.0,0.365,0.365,0.72200006,-0.35700002,0.066,0.363,0.56700003,0.35700002,0.42000002,0.49400002,1610.8181,0.25300002,39605028.0,0.23900001,0.497,0.0,0.48600003,GP_observed,dynamic,,GP,Obs.,0.35700002,0.25799998999999996
118,396.0,1.4590001,1.457,2.624,-1.1650001,0.11800001,1.172,1.3790001,1.166,1.171,0.44400004,0.409,0.19900002,0.193,1.228,1.6930001,0.0,0.066,Linear_observed,stoch,,Linear,Obs.,1.1650001,0.4650000999999999
119,396.0,1.6830001,1.6800001,2.624,-0.94100004,0.13800001,0.952,1.3750001,0.94200003,1.156,0.35900003,0.43100002,0.13100001,0.23500001,1.414,1.9590001,0.0,0.202,GP_observed,stoch,,GP,Obs.,0.94100004,0.5450001
120,396.0,0.58100003,0.58000004,0.72200006,-0.141,0.039,0.147,0.342,0.141,0.256,0.19600001,2245.5532,0.041,69592420.0,0.508,0.65900004,0.0,0.822,Linear_3S,dynamic,,Linear,3S,0.141,0.15100004
121,396.0,2.1030002,2.101,2.624,-0.521,0.12200001,0.535,0.75000006,0.521,0.60400003,0.19800001,0.215,0.042000003,0.062000003,1.871,2.3460002,0.0,0.56600004,Linear_3S,stoch,,Linear,3S,0.521,0.4750002000000002
122,396.0,0.551,0.551,0.72200006,-0.171,0.047000002,0.178,0.492,0.171,0.31500003,0.23700002,2048.933,0.060000002,77136480.0,0.45900002,0.646,0.0,0.95000005,GP_3S,dynamic,,GP,3S,0.171,0.18699998
123,396.0,1.9760001,1.9750001,2.624,-0.648,0.13100001,0.661,1.023,0.648,0.753,0.24700001,0.26900002,0.063,0.10300001,1.7240001,2.236,0.0,0.79600006,GP_3S,stoch,,GP,3S,0.648,0.5119999000000002
124,396.0,0.76600003,0.76600003,0.72200006,0.044000003,0.033,0.055000003,0.25100002,0.047000002,0.2,0.065000005,3717.8772,0.006,121643040.0,0.702,0.83300006,1.0,0.25,Linear_1S,dynamic,,Linear,1S,0.044000003,0.13100006000000008
125,396.0,0.74200004,0.74100006,0.72200006,0.020000001,0.043,0.047000002,0.47400004,0.037,0.29500002,0.052,4048.0432,0.004,154457540.0,0.66,0.82800007,1.0,0.41400003,GP_1S,dynamic,,GP,1S,0.020000001,0.16800006999999995
126,396.0,2.7580001,2.756,2.624,0.134,0.11800001,0.178,0.41900003,0.148,0.34,0.056,0.14400001,0.0050000004,0.035,2.529,2.992,1.0,0.38200003,Linear_1S,stoch,,Linear,1S,0.134,0.4630000000000001
127,396.0,2.6560001,2.653,2.624,0.032,0.14,0.143,0.943,0.11400001,0.544,0.044000003,0.19700001,0.003,0.075,2.3820002,2.93,1.0,0.518,GP_1S,stoch,,GP,1S,0.032,0.5479998000000004
128,451.0,0.70900005,0.70900005,0.73200005,-0.023000002,0.020000001,0.030000001,0.05,0.025,0.028,0.034,0.040000003,0.002,0.003,0.67,0.75000006,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.023000002,0.08000005999999993
129,451.0,0.69500005,0.69500005,0.73200005,-0.037,0.022000002,0.043,0.156,0.038000003,0.07,0.052,0.109000005,0.003,0.033,0.651,0.73800004,1.0,1.0,GP_oracle,dynamic,,GP,Oracle,0.037,0.08700003999999995
130,451.0,2.559,2.558,2.6390002,-0.080000006,0.072000004,0.108,0.116000004,0.09,0.091000006,0.034,0.034,0.002,0.002,2.4190001,2.7,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.080000006,0.2809999000000003
131,451.0,2.467,2.467,2.6390002,-0.172,0.07700001,0.18800001,0.448,0.172,0.19500001,0.065000005,0.066,0.0050000004,0.011000001,2.315,2.617,0.0,0.984,GP_oracle,stoch,,GP,Oracle,0.172,0.30200000000000005
132,451.0,0.48800004,0.48700002,0.73200005,-0.24400002,0.037,0.24700001,0.395,0.24400002,0.29700002,0.33400002,1313.269,0.11400001,25542494.0,0.41500002,0.559,0.0,0.208,Linear_observed,dynamic,,Linear,Obs.,0.24400002,0.14399998000000003
133,451.0,0.42200002,0.423,0.73200005,-0.31,0.065000005,0.316,0.49600002,0.30900002,0.37600002,0.423,1554.114,0.186,47143584.0,0.29500002,0.546,0.0,0.5,GP_observed,dynamic,,GP,Obs.,0.31,0.25099998000000007
134,451.0,1.7070001,1.705,2.6390002,-0.93200004,0.115,0.93900007,1.176,0.93200004,0.96300006,0.35300002,0.333,0.127,0.134,1.4810001,1.9310001,0.0,0.104,Linear_observed,stoch,,Linear,Obs.,0.93200004,0.4500000000000002
135,451.0,1.7980001,1.797,2.6390002,-0.841,0.13800001,0.85200006,1.2340001,0.841,0.97400004,0.319,0.347,0.104,0.16000001,1.5280001,2.071,0.0,0.30600002,GP_observed,stoch,,GP,Obs.,0.841,0.5429999000000001
136,451.0,0.52900004,0.528,0.73200005,-0.20300001,0.037,0.20600002,0.36900002,0.20300001,0.27800003,0.277,1394.796,0.079,35125424.0,0.46,0.60400003,0.0,0.70000005,Linear_3S,dynamic,,Linear,3S,0.20300001,0.14400003
137,451.0,1.9410001,1.9390001,2.6390002,-0.698,0.116000004,0.708,0.90200007,0.698,0.74,0.26500002,0.26000002,0.072000004,0.085,1.7160001,2.17,0.0,0.36400002,Linear_3S,stoch,,Linear,3S,0.698,0.4539998999999999
138,451.0,0.517,0.51600003,0.73200005,-0.215,0.042000003,0.21900001,0.441,0.215,0.316,0.294,1306.81,0.09,40173824.0,0.437,0.60200006,0.0,0.85600007,GP_3S,dynamic,,GP,3S,0.215,0.16500005999999995
139,451.0,1.8540001,1.853,2.6390002,-0.785,0.125,0.795,1.0580001,0.785,0.83500004,0.29700002,0.296,0.091000006,0.11400001,1.6100001,2.1030002,0.0,0.564,GP_3S,stoch,,GP,3S,0.785,0.49300009999999994
140,451.0,0.69600004,0.69600004,0.73200005,-0.036000002,0.033,0.049000002,0.263,0.040000003,0.20600002,0.055000003,2504.7021,0.004,69009500.0,0.63000005,0.762,1.0,0.224,Linear_1S,dynamic,,Linear,1S,0.036000002,0.13199994999999998
141,451.0,0.683,0.68200004,0.73200005,-0.049000002,0.039,0.063,0.372,0.053000003,0.25300002,0.07300001,2667.789,0.007,82918200.0,0.60700005,0.76000005,1.0,0.52000004,GP_1S,dynamic,,GP,1S,0.049000002,0.15300000000000002
142,451.0,2.5300002,2.528,2.6390002,-0.109000005,0.119,0.16100001,0.448,0.132,0.35000002,0.05,0.136,0.004,0.031000001,2.2930002,2.766,1.0,0.43400002,Linear_1S,stoch,,Linear,1S,0.109000005,0.4729998000000002
143,451.0,2.4250002,2.427,2.6390002,-0.21400002,0.14500001,0.25800002,0.777,0.22200002,0.467,0.08400001,0.165,0.010000001,0.05,2.1360002,2.7080002,1.0,0.614,GP_1S,stoch,,GP,1S,0.21400002,0.5720000000000001
144,506.0,1.079,1.079,1.034,0.045,0.028,0.053000003,0.072000004,0.046000004,0.049000002,0.045,0.057000004,0.003,0.0050000004,1.024,1.1340001,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.045,0.11000009999999993
145,506.0,1.07,1.07,1.034,0.036000002,0.030000001,0.047000002,0.24400002,0.039,0.123,0.038000003,0.15300001,0.002,0.048,1.008,1.1290001,1.0,0.91200006,GP_oracle,dynamic,,GP,Oracle,0.036000002,0.12100010000000005
146,506.0,2.7310002,2.7310002,2.618,0.113000005,0.071,0.133,0.14400001,0.116000004,0.117000006,0.044000003,0.043,0.003,0.003,2.5930002,2.8700001,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.113000005,0.27699989999999985
147,506.0,2.6460001,2.647,2.618,0.028,0.076000005,0.081,0.363,0.065000005,0.201,0.025,0.068,0.001,0.009000001,2.4950001,2.795,1.0,0.80600005,GP_oracle,stoch,,GP,Oracle,0.028,0.2999999
148,506.0,0.79300004,0.79200006,1.034,-0.24100001,0.059000004,0.24800001,0.46500003,0.24100001,0.354,0.23300001,1195.2991,0.058000002,39672748.0,0.68,0.91,0.0,0.25,Linear_observed,dynamic,,Linear,Obs.,0.24100001,0.22999999999999998
149,506.0,0.54200006,0.541,1.034,-0.492,0.091000006,0.50100005,0.71800005,0.492,0.582,0.476,1193.18,0.23400001,60179624.0,0.36800003,0.721,0.0,0.34600002,GP_observed,dynamic,,GP,Obs.,0.492,0.35299997
150,506.0,1.909,1.9070001,2.618,-0.70900005,0.13100001,0.72200006,0.99500006,0.71000004,0.78000003,0.27100003,0.27100003,0.076000005,0.097,1.6570001,2.1680002,0.0,0.21400002,Linear_observed,stoch,,Linear,Obs.,0.70900005,0.5110000999999997
151,506.0,1.96,1.9590001,2.618,-0.65800005,0.141,0.674,1.11,0.65900004,0.86600006,0.252,0.319,0.066,0.147,1.682,2.232,0.0,0.38000003,GP_observed,stoch,,GP,Obs.,0.65800005,0.5500000000000003
152,506.0,0.89400005,0.892,1.034,-0.14,0.053000003,0.15,0.411,0.141,0.319,0.136,1223.977,0.021000002,51497060.0,0.79300004,1.0,0.0,0.85,Linear_3S,dynamic,,Linear,3S,0.14,0.20699995999999998
153,506.0,2.2970002,2.296,2.618,-0.321,0.11800001,0.34300002,0.63600004,0.32200003,0.49500003,0.123,0.18400002,0.017,0.051000003,2.069,2.529,0.0,0.78000003,Linear_3S,stoch,,Linear,3S,0.321,0.45999999999999996
154,506.0,0.88500005,0.883,1.034,-0.149,0.060000002,0.16100001,0.54200006,0.15,0.39400002,0.14500001,1028.8201,0.024,57604380.0,0.772,1.0070001,0.0,0.97400004,GP_3S,dynamic,,GP,3S,0.149,0.23500009999999993
155,506.0,2.1490002,2.148,2.618,-0.469,0.13000001,0.48700002,0.846,0.47000003,0.66400003,0.179,0.24800001,0.035,0.089,1.8970001,2.4050002,0.0,0.952,GP_3S,stoch,,GP,3S,0.469,0.5080000999999998
156,506.0,1.1450001,1.144,1.034,0.11100001,0.041,0.11800001,0.33100003,0.11000001,0.268,0.10700001,1952.1901,0.013,87568510.0,1.0630001,1.2260001,0.0,0.202,Linear_1S,dynamic,,Linear,1S,0.11100001,0.16300000000000003
157,506.0,1.118,1.1170001,1.034,0.08400001,0.05,0.097,0.423,0.085,0.31,0.082,1821.139,0.009000001,91949576.0,1.0220001,1.217,1.0,0.48800004,GP_1S,dynamic,,GP,1S,0.08400001,0.1949999
158,506.0,2.9450002,2.943,2.618,0.32700002,0.105000004,0.34300002,0.52500004,0.32700002,0.42900002,0.125,0.185,0.017,0.060000002,2.736,3.154,0.0,0.27600002,Linear_1S,stoch,,Linear,1S,0.32700002,0.4179999999999997
159,506.0,2.7930002,2.792,2.618,0.17500001,0.143,0.22600001,0.61300004,0.19000001,0.45700002,0.072000004,0.18300001,0.007,0.057000004,2.516,3.0770001,1.0,0.53800005,GP_1S,stoch,,GP,1S,0.17500001,0.5610000999999998
0,12.0,0.76600003,0.767,0.767,-0.001,0.022000002,0.022000002,0.056,0.017,0.031000001,0.022000002,0.043,0.001,0.003,0.72400004,0.808,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.001,0.0839999600000001
1,12.0,0.74500006,0.74500006,0.767,-0.022000002,0.027,0.035,0.171,0.028,0.075,0.037,0.11000001,0.002,0.032,0.69200003,0.79800004,1.0,1.0,GP_oracle,dynamic,,GP,Oracle,0.022000002,0.10600001000000003
2,12.0,2.605,2.605,2.5970001,0.008,0.07700001,0.07700001,0.091000006,0.061000004,0.066,0.024,0.025,0.001,0.001,2.4540002,2.755,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.008,0.30099980000000004
3,12.0,2.516,2.516,2.5970001,-0.081,0.087000005,0.11800001,0.40800002,0.097,0.157,0.037,0.051000003,0.002,0.008,2.3470001,2.684,1.0,0.99600005,GP_oracle,stoch,,GP,Oracle,0.081,0.33699990000000035
4,12.0,0.65000004,0.64900005,0.767,-0.117000006,0.05,0.127,0.319,0.117000006,0.24000001,0.15300001,2179.811,0.028,69013320.0,0.55300003,0.75100005,0.0,0.286,Linear_observed,dynamic,,Linear,Obs.,0.117000006,0.19800002000000005
5,12.0,0.48200002,0.48200002,0.767,-0.28500003,0.066,0.293,0.44900003,0.28500003,0.354,0.372,1105.7511,0.14500001,27574650.0,0.35300002,0.611,0.0,0.49,GP_observed,dynamic,,GP,Obs.,0.28500003,0.25799997999999996
6,12.0,1.8490001,1.8460001,2.5970001,-0.748,0.13100001,0.76000005,1.0580001,0.748,0.82400006,0.28800002,0.287,0.086,0.109000005,1.5920001,2.1130002,0.0,0.24200001,Linear_observed,stoch,,Linear,Obs.,0.748,0.5210001000000002
7,12.0,2.171,2.1660001,2.5970001,-0.42600003,0.20600002,0.47300002,1.2800001,0.43,1.0020001,0.165,0.386,0.033,0.216,1.7730001,2.584,0.0,0.36800003,GP_observed,stoch,,GP,Obs.,0.42600003,0.8109999000000001
8,12.0,0.633,0.632,0.767,-0.134,0.040000003,0.14,0.31300002,0.134,0.23900001,0.17500001,1568.6691,0.033,45240496.0,0.559,0.71400005,0.0,0.814,Linear_3S,dynamic,,Linear,3S,0.134,0.15500004999999994
9,12.0,2.005,2.0040002,2.5970001,-0.592,0.11400001,0.60300004,0.823,0.592,0.657,0.22800002,0.23400001,0.054,0.07300001,1.784,2.233,0.0,0.504,Linear_3S,stoch,,Linear,3S,0.592,0.44900000000000007
10,12.0,0.595,0.595,0.767,-0.172,0.052,0.179,0.48800004,0.172,0.31100002,0.224,1479.608,0.055000003,55364772.0,0.49500003,0.70000005,0.0,0.952,GP_3S,dynamic,,GP,3S,0.172,0.20500002
11,12.0,1.8470001,1.8470001,2.5970001,-0.75000006,0.134,0.762,1.1350001,0.75000006,0.82500005,0.289,0.29000002,0.086,0.11800001,1.5860001,2.1130002,0.0,0.66400003,GP_3S,stoch,,GP,3S,0.75000006,0.5270001000000002
12,12.0,0.77300006,0.77300006,0.767,0.006,0.034,0.034,0.22800002,0.027,0.18200001,0.036000002,2369.9072,0.002,68547700.0,0.70600003,0.83800006,1.0,0.24400002,Linear_1S,dynamic,,Linear,1S,0.006,0.13200003000000005
13,12.0,0.735,0.735,0.767,-0.032,0.052,0.061000004,0.43500003,0.049000002,0.263,0.064,2514.349,0.006,81714760.0,0.63000005,0.836,1.0,0.544,GP_1S,dynamic,,GP,1S,0.032,0.20599994999999993
14,12.0,2.4710002,2.47,2.5970001,-0.126,0.11100001,0.16800001,0.46500003,0.14,0.363,0.054,0.14,0.004,0.030000001,2.25,2.684,1.0,0.35000002,Linear_1S,stoch,,Linear,1S,0.126,0.43400000000000016
15,12.0,2.3630002,2.3630002,2.5970001,-0.23400001,0.15,0.27800003,0.93500006,0.24200001,0.535,0.093,0.186,0.011000001,0.065000005,2.069,2.6590002,1.0,0.596,GP_1S,stoch,,GP,1S,0.23400001,0.5900002
16,67.0,0.795,0.795,0.81700003,-0.022000002,0.023000002,0.032,0.049000002,0.026,0.029000001,0.032,0.040000003,0.002,0.003,0.75000006,0.84000003,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.022000002,0.08999997000000004
17,67.0,0.78300005,0.78300005,0.81700003,-0.034,0.028,0.044000003,0.16900001,0.037,0.080000006,0.045,0.112,0.003,0.029000001,0.72800004,0.83800006,1.0,1.0,GP_oracle,dynamic,,GP,Oracle,0.034,0.11000002000000009
18,67.0,2.6590002,2.6590002,2.7310002,-0.072000004,0.07700001,0.106000006,0.115,0.087000005,0.08800001,0.032,0.031000001,0.002,0.001,2.5070002,2.808,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.072000004,0.30099980000000004
