,idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand,model,type,abs_bias,ci_length
103,333.0,-0.50200003,-0.125,2.6200001,-3.1220002,2.1360002,3.229,3.9620001,3.1220002,3.216,1.192,1.2490001,1.2320001,1.5120001,-3.828,2.071,0.0,0.342,BYM_observed,stoch,BYM,Obs.,3.1220002,5.899
104,333.0,0.34800002,0.34500003,0.69200003,-0.344,0.065000005,0.532,0.551,0.36900002,0.38300002,0.497,977.95605,0.768,0.79700005,0.23,0.48600003,0.0,0.53000003,Linear_3S,dynamic,Linear,3S,0.344,0.25600003000000005
105,333.0,1.327,1.3160001,2.6200001,-1.2930001,0.24200001,1.4230001,1.4540001,1.2930001,1.296,0.49300003,0.47300002,0.54300004,0.555,0.882,1.8310001,0.0,0.082,Linear_3S,stoch,Linear,3S,1.2930001,0.9490001
106,333.0,0.47300002,0.41200003,0.69200003,-0.21900001,0.24400002,0.367,0.689,0.27,0.4,0.42200002,1002.986,0.53000003,0.99500006,0.21300001,1.218,1.0,0.758,BYM_3S,dynamic,BYM,3S,0.21900001,1.00499999
107,333.0,1.8090001,1.5740001,2.6200001,-0.81100005,0.92700005,1.008,1.393,0.82800007,1.143,0.418,0.423,0.38500002,0.532,0.81900007,4.6520004,1.0,1.0,BYM_3S,stoch,BYM,3S,0.81100005,3.8330003300000004
108,333.0,0.44500002,0.44200003,0.69200003,-0.24700001,0.079,0.46400002,0.48000002,0.31,0.31800002,0.358,1658.509,0.671,0.693,0.29700002,0.605,0.0,0.374,Linear_1S,dynamic,Linear,1S,0.24700001,0.30799998
109,333.0,0.65000004,0.59400004,0.69200003,-0.042000003,0.24200001,0.351,0.67800003,0.254,0.34,0.27600002,1840.5781,0.507,0.97900003,0.34300002,1.2700001,1.0,0.652,BYM_1S,dynamic,BYM,1S,0.042000003,0.92700008
110,333.0,1.6890001,1.6780001,2.6200001,-0.93100005,0.296,1.0550001,1.1010001,0.93100005,0.94200003,0.35500002,0.34,0.40300003,0.42000002,1.133,2.2940001,0.0,0.23600002,Linear_1S,stoch,Linear,1S,0.93100005,1.1610000999999999
111,333.0,2.479,2.262,2.6200001,-0.141,0.9250001,0.497,1.067,0.38200003,0.80700004,0.27600002,0.31300002,0.19000001,0.407,1.3100001,4.842,1.0,1.0,BYM_1S,stoch,BYM,1S,0.141,3.5319998999999997
112,388.0,0.592,0.59000003,0.69200003,-0.1,0.07700001,0.33900002,0.36200002,0.119,0.157,0.155,0.143,0.49,0.523,0.44400004,0.74600005,1.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.1,0.30200001000000004
113,388.0,0.656,0.64100003,0.69200003,-0.036000002,0.116000004,0.23700002,0.31300002,0.113000005,0.149,0.13700001,0.17400001,0.342,0.453,0.476,0.933,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.036000002,0.4570000000000001
114,388.0,2.2340002,2.227,2.6200001,-0.386,0.28800002,0.38700002,0.50100005,0.386,0.42900002,0.158,0.17300001,0.148,0.19100001,1.6810001,2.812,1.0,0.79200006,Linear_oracle,stoch,Linear,Oracle,0.386,1.1309998999999997
115,388.0,2.4750001,2.42,2.6200001,-0.14500001,0.439,0.16900001,0.5,0.156,0.381,0.13800001,0.149,0.065000005,0.19100001,1.7990001,3.5230002,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.14500001,1.7240000999999998
116,388.0,0.22200002,0.22200002,0.69200003,-0.47000003,0.066,0.68100005,0.689,0.47700003,0.48000002,0.679,426.071,0.98300004,0.99500006,0.096,0.35200003,0.0,0.23600002,Linear_observed,dynamic,Linear,Obs.,0.47000003,0.25600003000000005
117,388.0,0.50200003,0.43,0.69200003,-0.19000001,0.303,0.41000003,0.74600005,0.307,0.43300003,0.439,1102.889,0.592,1.0780001,0.14,1.2930001,1.0,0.71800005,BYM_observed,dynamic,BYM,Obs.,0.19000001,1.1530000999999999
118,388.0,0.841,0.84000003,2.6200001,-1.779,0.23600002,1.9290001,1.945,1.779,1.779,0.679,0.656,0.73600006,0.74200004,0.38700002,1.3050001,0.0,0.008,Linear_observed,stoch,Linear,Obs.,1.779,0.91800008
119,388.0,1.889,1.6220001,2.6200001,-0.731,1.118,1.033,1.5430001,0.79600006,1.235,0.43500003,0.462,0.39400002,0.58900005,0.56200004,4.8170004,1.0,0.98800004,BYM_observed,stoch,BYM,Obs.,0.731,4.25500036
120,388.0,0.407,0.404,0.69200003,-0.28500003,0.076000005,0.527,0.55700004,0.34300002,0.37100002,0.41200003,1441.237,0.762,0.80500007,0.26700002,0.56600004,0.0,0.71400005,Linear_3S,dynamic,Linear,3S,0.28500003,0.29900002000000003
121,388.0,1.57,1.562,2.6200001,-1.0500001,0.287,1.1650001,1.233,1.051,1.0710001,0.40100002,0.393,0.44500002,0.47100002,1.0350001,2.161,0.0,0.344,Linear_3S,stoch,Linear,3S,1.0500001,1.1259999
122,388.0,0.583,0.513,0.69200003,-0.109000005,0.28,0.279,0.661,0.208,0.381,0.356,1762.0051,0.404,0.95600003,0.093,1.332,1.0,0.966,BYM_3S,dynamic,BYM,3S,0.109000005,1.239
123,388.0,2.246,1.9810001,2.6200001,-0.374,1.074,0.6,1.2980001,0.46500003,1.006,0.351,0.38500002,0.22900002,0.49500003,0.354,5.124,1.0,1.0,BYM_3S,stoch,BYM,3S,0.374,4.77
124,388.0,0.614,0.609,0.69200003,-0.078,0.101,0.42600003,0.448,0.29200003,0.30400002,0.15100001,2770.236,0.61600006,0.647,0.43,0.827,1.0,0.402,Linear_1S,dynamic,Linear,1S,0.078,0.39699999999999996
125,388.0,0.70500004,0.679,0.69200003,0.013,0.165,0.3,0.42000002,0.24000001,0.291,0.17600001,2997.0203,0.43300003,0.60700005,0.46,1.118,1.0,0.564,BYM_1S,dynamic,BYM,1S,0.013,0.6580000000000001
126,388.0,2.368,2.3500001,2.6200001,-0.252,0.388,0.48600003,0.64000005,0.381,0.49800003,0.14400001,0.187,0.185,0.24400002,1.6570001,3.1880002,1.0,0.882,Linear_1S,stoch,Linear,1S,0.252,1.5310000999999998
127,388.0,2.719,2.618,2.6200001,0.09900001,0.63500005,0.43500003,0.79300004,0.34,0.582,0.179,0.22900002,0.16600001,0.30200002,1.7730001,4.309,1.0,0.984,BYM_1S,stoch,BYM,1S,0.09900001,2.5359999
128,443.0,0.40100002,0.39900002,0.69200003,-0.291,0.062000003,0.57900006,0.58900005,0.291,0.29200003,0.42100003,0.314,0.837,0.851,0.28300002,0.526,0.0,0.1,Linear_oracle,dynamic,Linear,Oracle,0.291,0.24299998
129,443.0,0.58100003,0.54,0.69200003,-0.11100001,0.193,0.14400001,0.455,0.11100001,0.21300001,0.272,0.28100002,0.20700002,0.657,0.326,1.0860001,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.11100001,0.7600000999999998
130,443.0,1.5130001,1.5070001,2.6200001,-1.107,0.23300001,1.1350001,1.1630001,1.107,1.107,0.42200002,0.43,0.43300003,0.44400004,1.0710001,1.9820001,0.0,0.0,Linear_oracle,stoch,Linear,Oracle,1.107,0.911
131,443.0,2.204,2.046,2.6200001,-0.416,0.734,0.45900002,0.89000005,0.416,0.72200006,0.272,0.27600002,0.17500001,0.34,1.2390001,4.1280003,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.416,2.8890002
132,443.0,0.23400001,0.23400001,0.69200003,-0.45800003,0.074,0.73300004,0.74100006,0.47700003,0.48200002,0.661,743.72205,1.0600001,1.0710001,0.091000006,0.379,0.0,0.31,Linear_observed,dynamic,Linear,Obs.,0.45800003,0.287999994
133,443.0,0.51600003,0.43500003,0.69200003,-0.17600001,0.32200003,0.363,0.726,0.26700002,0.425,0.448,1530.8341,0.52400005,1.049,0.12200001,1.388,1.0,0.78000003,BYM_observed,dynamic,BYM,Obs.,0.17600001,1.2659999899999999
134,443.0,0.869,0.86700004,2.6200001,-1.751,0.26200002,1.899,1.9200001,1.751,1.751,0.66800004,0.646,0.725,0.73300004,0.36100003,1.386,0.0,0.020000001,Linear_observed,stoch,Linear,Obs.,1.751,1.0249999699999999
135,443.0,1.9230001,1.621,2.6200001,-0.697,1.1810001,1.013,1.5840001,0.781,1.2700001,0.446,0.47900003,0.386,0.605,0.497,5.117,1.0,0.99000007,BYM_observed,stoch,BYM,Obs.,0.697,4.62
136,443.0,0.27100003,0.268,0.69200003,-0.42100003,0.063,0.71400005,0.725,0.446,0.45800003,0.609,943.306,1.0320001,1.0480001,0.156,0.40100002,0.0,0.49800003,Linear_3S,dynamic,Linear,3S,0.42100003,0.24500002
137,443.0,1.042,1.034,2.6200001,-1.5780001,0.238,1.692,1.718,1.5780001,1.5790001,0.60200006,0.587,0.646,0.656,0.60200006,1.5280001,0.0,0.026,Linear_3S,stoch,Linear,3S,1.5780001,0.9260000400000001
138,443.0,0.279,0.32000002,0.69200003,-0.41300002,0.33200002,0.56,0.883,0.42000002,0.531,0.64100003,1142.707,0.81000006,1.276,-0.30200002,0.924,1.0,0.666,BYM_3S,dynamic,BYM,3S,0.41300002,1.22600002
139,443.0,1.072,1.2310001,2.6200001,-1.5480001,1.276,1.7030001,2.1550002,1.5480001,1.7120001,0.638,0.643,0.65000004,0.822,-1.1140001,3.5600002,1.0,0.96000004,BYM_3S,stoch,BYM,3S,1.5480001,4.6740003
140,443.0,0.36800003,0.365,0.69200003,-0.324,0.07700001,0.65400004,0.66300005,0.388,0.395,0.46800002,1646.0111,0.94500005,0.95800006,0.22500001,0.52900004,0.0,0.372,Linear_1S,dynamic,Linear,1S,0.324,0.30400003
141,443.0,0.54700005,0.49400002,0.69200003,-0.14500001,0.22800002,0.30100003,0.606,0.22100002,0.34300002,0.33400002,1758.337,0.43500003,0.87600005,0.256,1.146,1.0,0.66,BYM_1S,dynamic,BYM,1S,0.14500001,0.8899999999999999
142,443.0,1.419,1.4070001,2.6200001,-1.2010001,0.29700002,1.3060001,1.3440001,1.2010001,1.2040001,0.45800003,0.44400004,0.499,0.513,0.86500007,2.0370002,0.0,0.078,Linear_1S,stoch,Linear,1S,1.2010001,1.17200013
143,443.0,2.105,1.9030001,2.6200001,-0.51500005,0.878,0.71900004,1.149,0.57100004,0.92,0.32900003,0.34600002,0.27400002,0.439,0.98700005,4.413,1.0,1.0,BYM_1S,stoch,BYM,1S,0.51500005,3.4259999500000005
144,498.0,0.50100005,0.5,0.69200003,-0.19100001,0.067,0.41900003,0.43500003,0.19100001,0.19800001,0.27600002,0.19100001,0.606,0.629,0.372,0.637,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.19100001,0.265
145,498.0,0.564,0.55200005,0.69200003,-0.128,0.106000006,0.24200001,0.33,0.128,0.158,0.21000001,0.19000001,0.349,0.47700003,0.39100003,0.809,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.128,0.41799997000000005
146,498.0,1.8920001,1.889,2.6200001,-0.72800004,0.25,0.74,0.78900003,0.72800004,0.73,0.27800003,0.287,0.282,0.30100003,1.409,2.403,0.0,0.036000002,Linear_oracle,stoch,Linear,Oracle,0.72800004,0.994
147,498.0,2.135,2.088,2.6200001,-0.485,0.402,0.499,0.65800005,0.485,0.555,0.21000001,0.21400002,0.19100001,0.25100002,1.4810001,3.0640001,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.485,1.583
148,498.0,0.23200001,0.231,0.69200003,-0.46,0.063,0.68,0.689,0.47000003,0.47300002,0.665,496.92902,0.98300004,0.99500006,0.11100001,0.35700002,0.0,0.252,Linear_observed,dynamic,Linear,Obs.,0.46,0.24600001
149,498.0,-0.282,-0.268,0.69200003,-0.97400004,0.642,1.613,1.8030001,0.97400004,1.1340001,1.4070001,3960.548,2.331,2.6060002,-1.202,0.61,0.0,0.712,BYM_observed,dynamic,BYM,Obs.,0.97400004,1.8119999999999998
150,498.0,0.87000006,0.86800003,2.6200001,-1.7500001,0.22200002,1.9000001,1.9150001,1.7500001,1.7500001,0.66800004,0.64500004,0.725,0.731,0.441,1.3180001,0.0,0.006,Linear_observed,stoch,Linear,Obs.,1.7500001,0.8770000999999998
151,498.0,-1.019,-0.95100003,2.6200001,-3.6390002,2.249,3.7470002,4.4680004,3.64,3.7530003,1.389,1.4660001,1.4300001,1.705,-4.2590003,2.0830002,0.0,0.36800003,BYM_observed,stoch,BYM,Obs.,3.6390002,6.3420005
152,498.0,0.33900002,0.337,0.69200003,-0.35300002,0.081,0.597,0.61600006,0.38700002,0.40600002,0.51000005,1109.4801,0.86300004,0.89000005,0.18900001,0.499,0.0,0.6,Linear_3S,dynamic,Linear,3S,0.35300002,0.30999999
153,498.0,1.271,1.268,2.6200001,-1.3490001,0.29200003,1.4660001,1.5100001,1.3490001,1.353,0.51500005,0.49800003,0.56,0.57600003,0.72200006,1.8410001,0.0,0.09,Linear_3S,stoch,Linear,3S,1.3490001,1.11900004
154,498.0,0.324,0.36200002,0.69200003,-0.36800003,0.26500002,0.48600003,0.68600005,0.37500003,0.46800002,0.56,1214.878,0.703,0.99200004,-0.134,0.832,1.0,0.70000005,BYM_3S,dynamic,BYM,3S,0.36800003,0.966
155,498.0,1.2370001,1.371,2.6200001,-1.383,0.98100007,1.554,1.8730001,1.383,1.493,0.55600005,0.55,0.59300005,0.71500003,-0.39100003,3.1460001,1.0,0.88000005,BYM_3S,stoch,BYM,3S,1.383,3.53700013
156,498.0,0.518,0.51500005,0.69200003,-0.17400001,0.098000005,0.49100003,0.509,0.31,0.32200003,0.257,2292.999,0.70900005,0.735,0.333,0.71400005,1.0,0.448,Linear_1S,dynamic,Linear,1S,0.17400001,0.38100005
157,498.0,0.591,0.569,0.69200003,-0.101,0.164,0.29000002,0.47000003,0.22100002,0.29500002,0.23,2165.457,0.42000002,0.679,0.33800003,0.9990001,1.0,0.674,BYM_1S,dynamic,BYM,1S,0.101,0.6610000699999999
158,498.0,1.9210001,1.9110001,2.6200001,-0.69900006,0.35900003,0.822,0.90700006,0.707,0.74600005,0.27,0.27100003,0.314,0.34600002,1.2440001,2.6420002,1.0,0.53800005,Linear_1S,stoch,Linear,1S,0.69900006,1.3980001
159,498.0,2.206,2.1230001,2.6200001,-0.41400003,0.61300004,0.606,0.88000005,0.48000002,0.689,0.23500001,0.257,0.231,0.33600003,1.2750001,3.7400002,1.0,0.994,BYM_1S,stoch,BYM,1S,0.41400003,2.4650001
0,30.0,0.46600002,0.46500003,0.69200003,-0.22600001,0.065000005,0.33800003,0.35700002,0.22600001,0.22600001,0.32700002,0.344,0.48800004,0.51600003,0.34300002,0.596,0.0,0.1,Linear_oracle,dynamic,Linear,Oracle,0.22600001,0.25299997999999996
1,30.0,0.517,0.50100005,0.69200003,-0.17500001,0.11000001,0.22700001,0.33800003,0.17500001,0.20700002,0.273,0.33400002,0.328,0.48800004,0.35700002,0.79200006,1.0,0.20400001,BYM_oracle,dynamic,BYM,Oracle,0.17500001,0.43500004000000003
2,30.0,1.7670001,1.7630001,2.6200001,-0.85300004,0.245,0.906,0.94400007,0.85300004,0.85300004,0.326,0.32000002,0.34600002,0.36,1.3050001,2.2580001,0.0,0.0,Linear_oracle,stoch,Linear,Oracle,0.85300004,0.9529999999999998
3,30.0,1.9640001,1.9000001,2.6200001,-0.656,0.41900003,0.72,0.84400004,0.656,0.717,0.27100003,0.266,0.275,0.32200003,1.358,3.0110002,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.656,1.6530001999999997
4,30.0,0.35000002,0.35000002,0.69200003,-0.342,0.071,0.50600004,0.51900005,0.37,0.374,0.49400002,978.145,0.73200005,0.75000006,0.21300001,0.49300003,0.0,0.216,Linear_observed,dynamic,Linear,Obs.,0.342,0.28000002
5,30.0,0.38900003,0.37,0.69200003,-0.303,0.13100001,0.44400004,0.527,0.33200002,0.36800003,0.45600003,1030.3721,0.64100003,0.762,0.216,0.73800004,1.0,0.47800002,BYM_observed,dynamic,BYM,Obs.,0.303,0.52200004
6,30.0,1.296,1.296,2.6200001,-1.3240001,0.25,1.5150001,1.5380001,1.325,1.3330001,0.505,0.47700003,0.578,0.587,0.814,1.8000001,0.0,0.108,Linear_observed,stoch,Linear,Obs.,1.3240001,0.9860001000000002
7,30.0,1.445,1.3720001,2.6200001,-1.1750001,0.47800002,1.386,1.4710001,1.1800001,1.248,0.46500003,0.44700003,0.52900004,0.56100005,0.83400005,2.73,1.0,0.60200006,BYM_observed,stoch,BYM,Obs.,1.1750001,1.89599995
8,30.0,0.33600003,0.335,0.69200003,-0.356,0.072000004,0.517,0.53300005,0.37500003,0.38500002,0.51500005,788.049,0.74700004,0.771,0.19800001,0.48100004,0.0,0.48000002,Linear_3S,dynamic,Linear,3S,0.356,0.28300003
9,30.0,1.2650001,1.263,2.6200001,-1.355,0.26000002,1.4970001,1.5280001,1.355,1.358,0.517,0.49300003,0.57100004,0.583,0.76400006,1.789,0.0,0.072000004,Linear_3S,stoch,Linear,3S,1.355,1.0249999399999998
10,30.0,0.48600003,0.45600003,0.69200003,-0.20600002,0.17,0.411,0.623,0.312,0.393,0.34100002,796.085,0.59300005,0.901,0.23600002,0.88500005,1.0,0.60800004,BYM_3S,dynamic,BYM,3S,0.20600002,0.6490000300000001
11,30.0,1.8440001,1.728,2.6200001,-0.776,0.643,1.008,1.21,0.808,0.97200006,0.34,0.35300002,0.38500002,0.462,0.90900004,3.3530002,1.0,0.93000007,BYM_3S,stoch,BYM,3S,0.776,2.44400016
12,30.0,0.4,0.39800003,0.69200003,-0.29200003,0.074,0.467,0.48000002,0.33,0.33600003,0.423,1231.248,0.674,0.694,0.261,0.549,0.0,0.312,Linear_1S,dynamic,Linear,1S,0.29200003,0.28800000000000003
13,30.0,0.665,0.61200005,0.69200003,-0.027,0.254,0.53400004,0.83900005,0.35300002,0.40300003,0.28800002,1426.062,0.772,1.212,0.323,1.296,1.0,0.564,BYM_1S,dynamic,BYM,1S,0.027,0.9730000000000001
14,30.0,1.493,1.488,2.6200001,-1.1270001,0.26700002,1.263,1.2950001,1.128,1.1320001,0.43,0.40800002,0.48200002,0.49400002,0.98800004,2.033,0.0,0.09200001,Linear_1S,stoch,Linear,1S,1.1270001,1.04499996
15,30.0,2.5070002,2.306,2.6200001,-0.113000005,0.95900005,0.559,1.1220001,0.41900003,0.859,0.28800002,0.33600003,0.21300001,0.42800003,1.225,4.8910003,1.0,1.0,BYM_1S,stoch,BYM,1S,0.113000005,3.6660003
16,85.0,0.555,0.55300003,0.69200003,-0.13700001,0.068,0.33400002,0.354,0.13800001,0.157,0.201,0.148,0.48200002,0.51100004,0.425,0.69200003,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.13700001,0.26700003
17,85.0,0.818,0.77800006,0.69200003,0.126,0.224,0.177,0.44900003,0.126,0.2,0.26700002,0.275,0.256,0.64900005,0.50100005,1.3610001,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.126,0.86000005
18,85.0,2.094,2.089,2.6200001,-0.526,0.256,0.531,0.601,0.526,0.535,0.20300001,0.21200001,0.20300001,0.22900002,1.6070001,2.611,0.0,0.388,Linear_oracle,stoch,Linear,Oracle,0.526,1.0039999000000002
19,85.0,3.094,2.9420002,2.6200001,0.47400004,0.84700006,0.508,1.023,0.47400004,0.703,0.26700002,0.26700002,0.194,0.39000002,1.894,5.1460004,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.47400004,3.2520004
20,85.0,0.32000002,0.319,0.69200003,-0.372,0.076000005,0.56200004,0.574,0.39600003,0.402,0.53800005,898.18207,0.81200004,0.83000004,0.17300001,0.47100002,0.0,0.31800002,Linear_observed,dynamic,Linear,Obs.,0.372,0.29800001
21,85.0,0.39100003,0.35700002,0.69200003,-0.30100003,0.17400001,0.44700003,0.572,0.33100003,0.38500002,0.47100002,1059.754,0.646,0.82600003,0.18,0.85200006,1.0,0.55200005,BYM_observed,dynamic,BYM,Obs.,0.30100003,0.67200006
22,85.0,1.1830001,1.1800001,2.6200001,-1.437,0.26700002,1.6140001,1.639,1.437,1.442,0.549,0.521,0.61600006,0.625,0.66800004,1.7140001,0.0,0.08400001,Linear_observed,stoch,Linear,Obs.,1.437,1.04600006
23,85.0,1.4490001,1.3210001,2.6200001,-1.171,0.633,1.381,1.5280001,1.176,1.2950001,0.47900003,0.469,0.527,0.583,0.69600004,3.1420002,1.0,0.794,BYM_observed,stoch,BYM,Obs.,1.171,2.44600016
24,85.0,0.44200003,0.43500003,0.69200003,-0.25,0.083000004,0.47500002,0.509,0.317,0.34800002,0.36200002,1585.128,0.68600005,0.73600006,0.296,0.62100005,0.0,0.754,Linear_3S,dynamic,Linear,3S,0.25,0.32500005000000004
25,85.0,1.6570001,1.6330001,2.6200001,-0.96300006,0.30100003,1.098,1.172,0.966,0.998,0.36800003,0.363,0.41900003,0.44700003,1.1240001,2.302,0.0,0.45800003,Linear_3S,stoch,Linear,3S,0.96300006,1.1779999
26,85.0,0.512,0.48900002,0.69200003,-0.18,0.31500003,0.337,0.77000004,0.24900001,0.425,0.43500003,1608.348,0.48600003,1.113,0.067,1.2440001,1.0,0.94400007,BYM_3S,dynamic,BYM,3S,0.18,1.1770001
27,85.0,1.9260001,1.838,2.6200001,-0.694,1.189,0.869,1.516,0.72,1.218,0.437,0.46800002,0.33200002,0.57900006,0.259,4.684,1.0,1.0,BYM_3S,stoch,BYM,3S,0.694,4.425
28,85.0,0.73,0.726,0.69200003,0.038000003,0.117000006,0.39000002,0.418,0.298,0.31300002,0.13900001,3526.6252,0.564,0.60400003,0.514,0.97300005,1.0,0.41000003,Linear_1S,dynamic,Linear,1S,0.038000003,0.45900005
29,85.0,0.81900007,0.795,0.69200003,0.127,0.17500001,0.317,0.423,0.26500002,0.31800002,0.23,3797.6023,0.45800003,0.61200005,0.54700005,1.238,1.0,0.528,BYM_1S,dynamic,BYM,1S,0.127,0.69099995
30,85.0,2.7140002,2.7010002,2.6200001,0.094000004,0.42900002,0.45900002,0.647,0.35700002,0.49400002,0.132,0.19700001,0.17500001,0.24700001,1.917,3.611,1.0,0.92,Linear_1S,stoch,Linear,1S,0.094000004,1.6940000000000002
31,85.0,3.0500002,2.959,2.6200001,0.43,0.652,0.63500005,0.93100005,0.51000005,0.68,0.21700001,0.279,0.24200001,0.35500002,2.043,4.616,1.0,0.91,BYM_1S,stoch,BYM,1S,0.43,2.5729999999999995
32,140.0,0.591,0.58900005,0.69200003,-0.101,0.07700001,0.209,0.24900001,0.101,0.12100001,0.157,0.147,0.30100003,0.36,0.44300002,0.74600005,1.0,1.0,Linear_oracle,dynamic,Linear,Oracle,0.101,0.30300003000000003
33,140.0,0.64100003,0.62700003,0.69200003,-0.051000003,0.116000004,0.075,0.254,0.052,0.11800001,0.14600001,0.15900001,0.108,0.367,0.45600003,0.90300006,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.051000003,0.44700003
34,140.0,2.2350001,2.229,2.6200001,-0.38500002,0.291,0.39400002,0.50600004,0.38500002,0.41700003,0.158,0.16100001,0.15,0.193,1.6800001,2.8190002,1.0,1.0,Linear_oracle,stoch,Linear,Oracle,0.38500002,1.1390001
35,140.0,2.426,2.3730001,2.6200001,-0.194,0.441,0.20700002,0.51100004,0.194,0.38900003,0.14600001,0.148,0.079,0.19500001,1.7310001,3.4210002,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.194,1.6900001
36,140.0,0.264,0.263,0.69200003,-0.42800003,0.067,0.58400005,0.596,0.43500003,0.43800002,0.619,438.85202,0.84300005,0.86100006,0.135,0.39600003,0.0,0.23,Linear_observed,dynamic,Linear,Obs.,0.42800003,0.26100003
37,140.0,-0.21100001,-0.31800002,0.69200003,-0.90300006,0.75600004,1.34,1.6200001,0.90300006,1.102,1.4920001,4806.831,1.937,2.3400002,-1.159,0.95100003,1.0,0.726,BYM_observed,dynamic,BYM,Obs.,0.90300006,2.11000003
38,140.0,1.0040001,1.001,2.6200001,-1.616,0.24100001,1.7810001,1.7990001,1.616,1.616,0.61700004,0.58900005,0.68,0.68700004,0.54,1.483,0.0,0.030000001,Linear_observed,stoch,Linear,Obs.,1.616,0.9430000000000001
39,140.0,-0.74700004,-1.1220001,2.6200001,-3.367,2.713,3.4910002,4.537,3.367,3.8780003,1.437,1.5230001,1.332,1.7310001,-4.1610003,3.417,1.0,0.716,BYM_observed,stoch,BYM,Obs.,3.367,7.5780003
40,140.0,0.39200002,0.38700002,0.69200003,-0.3,0.082,0.47100002,0.499,0.33400002,0.35300002,0.43400002,1125.848,0.68,0.72,0.24400002,0.568,0.0,0.624,Linear_3S,dynamic,Linear,3S,0.3,0.32399997999999997
41,140.0,1.4920001,1.4740001,2.6200001,-1.128,0.305,1.266,1.3210001,1.1290001,1.143,0.43100002,0.41400003,0.483,0.504,0.93700004,2.1330001,0.0,0.25800002,Linear_3S,stoch,Linear,3S,1.128,1.1960000599999998
42,140.0,0.39800003,0.386,0.69200003,-0.294,0.102000006,0.49100003,0.62200004,0.337,0.37500003,0.43,1283.0381,0.71000004,0.89800006,0.24900001,0.606,0.0,0.82800007,BYM_3S,dynamic,BYM,3S,0.294,0.35699999
43,140.0,1.5120001,1.47,2.6200001,-1.108,0.38200003,1.238,1.3240001,1.108,1.141,0.42800003,0.416,0.47200003,0.505,0.96800005,2.283,0.0,0.372,BYM_3S,stoch,BYM,3S,1.108,1.3149999499999998
44,140.0,0.54800004,0.54300004,0.69200003,-0.14400001,0.1,0.36900002,0.39600003,0.264,0.27600002,0.22000001,2186.101,0.53300005,0.572,0.363,0.753,1.0,0.46800002,Linear_1S,dynamic,Linear,1S,0.14400001,0.39
45,140.0,0.577,0.565,0.69200003,-0.115,0.13000001,0.30100003,0.41200003,0.22900002,0.26900002,0.209,2125.927,0.43500003,0.596,0.36900002,0.84300005,1.0,0.58400005,BYM_1S,dynamic,BYM,1S,0.115,0.47400003
46,140.0,2.0740001,2.055,2.6200001,-0.546,0.374,0.70600003,0.81100005,0.582,0.64500004,0.22000001,0.23300001,0.26900002,0.30900002,1.3800001,2.8430002,1.0,0.69600004,Linear_1S,stoch,Linear,1S,0.546,1.4630001000000001
47,140.0,2.187,2.1420002,2.6200001,-0.43300003,0.492,0.62600005,0.81000006,0.499,0.63000005,0.208,0.23200001,0.23900001,0.30900002,1.406,3.1980002,1.0,0.92600006,BYM_1S,stoch,BYM,1S,0.43300003,1.7920002000000002
48,195.0,0.521,0.52000004,0.69200003,-0.171,0.068,0.33900002,0.36,0.171,0.17600001,0.24700001,0.19600001,0.49,0.52000004,0.39100003,0.661,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.171,0.26999997000000003
49,195.0,0.66300005,0.633,0.69200003,-0.029000001,0.16100001,0.040000003,0.326,0.029000001,0.141,0.18300001,0.178,0.058000002,0.47200003,0.43800002,1.0530001,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.029000001,0.61500008
50,195.0,1.9710001,1.9660001,2.6200001,-0.64900005,0.256,0.665,0.72200006,0.64900005,0.651,0.24800001,0.25300002,0.254,0.27600002,1.48,2.4980001,0.0,0.07,Linear_oracle,stoch,Linear,Oracle,0.64900005,1.0180001
51,195.0,2.509,2.398,2.6200001,-0.11100001,0.61200005,0.120000005,0.65000004,0.11100001,0.48400003,0.18300001,0.186,0.046000004,0.24800001,1.6610001,3.9910002,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.11100001,2.3300001000000004
52,195.0,0.23700002,0.23700002,0.69200003,-0.455,0.071,0.643,0.65300006,0.462,0.46600002,0.657,461.178,0.929,0.943,0.102000006,0.38000003,0.0,0.238,Linear_observed,dynamic,Linear,Obs.,0.455,0.278000024
