idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE_rel,MAPE,covering,mean_ind_cover,w_dist
6_0_4,two_stage_no_refine,gate,4.0,6.1043797,5.94935,12.8889,-6.7845197,0.60874,0.52849996,0.51861,False,0.0,3.5270097
6_0_4,two_stage_rep_refined,dynamic,4.0,3.17672,2.55567,4.32972,-1.153,0.19744,0.27018,0.29483998,False,0.196,1.9605898
6_0_4,two_stage_rep_refined,gate,4.0,9.37805,9.06892,12.8889,-3.51085,0.56510997,0.2759,0.265,False,0.074,1.9605898
6_0_4,cont_relax,dynamic,4.0,5.2009697,5.0872498,4.32972,0.87126,0.17007999,0.20503,0.33167,False,1.0,999.0
6_0_4,cont_relax,gate,4.0,16.30547,16.30473,12.8889,3.41657,0.26994,0.2659,0.32244,False,0.508,999.0
255_0_0,true_net,dynamic,2.0,4.7254,4.4028597,4.51165,0.21374999,0.16713,0.06014,0.049119998,True,1.0,0.3906856
255_0_0,true_net,gate,2.0,14.27605,13.722859,13.627979,0.64807,0.50852996,0.06045,0.04736,True,1.0,0.3906856
255_0_0,obs_net,dynamic,2.0,1.6809599,0.89866996,4.51165,-2.83068,0.51714,0.6378,0.67339,False,0.031999998,4.728515
255_0_0,obs_net,gate,2.0,4.82136,4.8038797,13.627979,-8.80661,1.40255,0.65436,0.63567996,False,0.0,4.728515
255_0_0,MWG,dynamic,2.0,3.44137,3.31283,4.51165,-1.07027,0.17561999,0.144239994,0.142645,True,0.982,1.543224
255_0_0,MWG,gate,2.0,10.4845295,10.21107,13.627979,-3.14344,0.48983,0.140064,0.11377,True,0.622,1.543224
255_0_0,MWG_no_z,dynamic,2.0,3.35264,3.23026,4.51165,-1.1590099,0.19765,0.22150999999999998,0.210686,True,0.982,1.5226899
255_0_0,MWG_no_z,gate,2.0,10.36038,10.099319,13.627979,-3.2675898,0.55886996,0.2067625,0.16425499999999998,True,0.618,1.5226899
255_0_0,MWG_rep,dynamic,2.0,3.90512,3.79647,4.51165,-0.60653,0.23249999,0.08638799999999999,0.110144995,True,1.0,1.2591058
255_0_0,MWG_rep,gate,2.0,11.499459,11.21616,13.627979,-2.12851,0.64248997,0.09788999999999999,0.078999995,True,0.856,1.2591058
255_0_0,MWG_misspec,dynamic,2.0,1.39392,1.28605,4.51165,-3.11772,0.15805,0.6365756,0.6765300000000001,True,0.842,999.0
255_0_0,MWG_misspec,gate,2.0,4.17823,4.17373,13.627979,-9.449739,0.41751,0.6385536,0.616977,True,0.0019999999,999.0
255_0_0,two_stage_refined,dynamic,2.0,3.4770498,2.83647,4.51165,-1.03459,0.15399,0.23184,0.28843,False,0.18599999,1.5643266
255_0_0,two_stage_refined,gate,2.0,10.5591,10.163179,13.627979,-3.0688798,0.47348,0.22784999,0.22346999,True,0.106,1.5643266
255_0_0,two_stage_no_refine,dynamic,2.0,1.42344,0.41889,4.51165,-3.0882099,0.19234,0.68582,0.74166,False,0.0039999997,4.3422995
255_0_0,two_stage_no_refine,gate,2.0,4.2241,4.1805997,13.627979,-9.40388,0.59033996,0.6914,0.68224,False,0.0,4.3422995
255_0_0,two_stage_rep_refined,dynamic,2.0,4.04919,3.53354,4.51165,-0.46245998,0.21328999,0.11288,0.22466,False,0.292,1.18495
255_0_0,two_stage_rep_refined,gate,2.0,11.85701,11.39604,13.627979,-1.77097,0.62360996,0.13777,0.14267999,True,0.352,1.18495
255_0_0,cont_relax,dynamic,2.0,2.14873,2.0367599,4.51165,-2.36292,0.1769,0.5252,0.55187,False,0.90599996,999.0
255_0_0,cont_relax,gate,2.0,6.32396,6.3245096,13.627979,-7.30402,0.27963,0.53635,0.52248,False,0.027999999,999.0
255_0_1,true_net,dynamic,2.5,4.72672,4.4034,4.51165,0.21507,0.16273,0.059779998,0.049399998,True,1.0,0.39108574
255_0_1,true_net,gate,2.5,14.280009,13.727449,13.627979,0.65203,0.49514,0.06008,0.04765,True,1.0,0.39108574
255_0_1,obs_net,dynamic,2.5,1.77238,1.10523,4.51165,-2.73927,0.63550997,0.62328,0.64807,False,0.06,4.7751994
255_0_1,obs_net,gate,2.5,5.0813,5.06185,13.627979,-8.5466795,1.7358999,0.63995,0.61596,False,0.0039999997,4.7751994
255_0_1,MWG,dynamic,2.5,3.92434,3.82015,4.51165,-0.58730996,0.23562999,0.084156,0.109574995,True,0.99799997,1.0941894
255_0_1,MWG,gate,2.5,11.99342,11.6896,13.627979,-1.63455,0.69145995,0.078138,0.066654995,True,0.898,1.0941894
255_0_1,MWG_no_z,dynamic,2.5,4.06143,3.9536898,4.51165,-0.45022,0.21825999,0.094265,0.153755,True,0.99799997,0.9983786
255_0_1,MWG_no_z,gate,2.5,12.45612,12.11142,13.627979,-1.17186,0.63837,0.08323199999999999,0.08049999649999999,True,0.932,0.9983786
255_0_1,MWG_rep,dynamic,2.5,2.7988799,2.74031,4.51165,-1.71277,1.1357399,0.273306,0.194235,True,0.974,4.315657
255_0_1,MWG_rep,gate,2.5,8.0421295,8.03702,13.627979,-5.5858397,3.19629,0.283344,0.196115,True,0.838,4.315657
255_0_1,MWG_misspec,dynamic,2.5,3.74474,3.63815,4.51165,-0.76690996,0.2376,0.1637232,0.212498991,True,0.99799997,999.0
255_0_1,MWG_misspec,gate,2.5,11.35815,11.09276,13.627979,-2.26983,0.69154,0.1601904,0.152118,True,0.87,999.0
255_0_1,two_stage_refined,dynamic,2.5,3.9082298,3.38862,4.51165,-0.60341996,0.19634,0.14064999,0.23112999,False,0.26,1.1220188
255_0_1,two_stage_refined,gate,2.5,11.91325,11.476749,13.627979,-1.7147299,0.60607,0.13345,0.14153999,True,0.37,1.1220188
255_0_1,two_stage_no_refine,dynamic,2.5,1.8706399,0.91312,4.51165,-2.64101,0.21253,0.58726996,0.63219,False,0.007999999,3.8643212
255_0_1,two_stage_no_refine,gate,2.5,5.63297,5.51684,13.627979,-7.995,0.66189,0.58866996,0.57844996,False,0.0,3.8643212
255_0_1,two_stage_rep_refined,dynamic,2.5,2.81437,2.5430999,4.51165,-1.6972699,1.1447799,0.45376998,0.38481998,True,0.75799996,4.31002
255_0_1,two_stage_rep_refined,gate,2.5,8.08496,8.09519,13.627979,-5.54302,3.23489,0.47094,0.38902,True,0.754,4.31002
255_0_1,cont_relax,dynamic,2.5,7.33345,7.25232,4.51165,2.82181,0.18663,0.62681997,0.79394996,False,0.88199997,999.0
255_0_1,cont_relax,gate,2.5,21.58584,21.56554,13.627979,7.95786,0.29064,0.58432996,0.62604,False,0.067999996,999.0
255_0_2,true_net,dynamic,3.0,4.72538,4.40227,4.51165,0.21373999,0.16648999,0.06005,0.049089998,True,1.0,0.39038053
255_0_2,true_net,gate,3.0,14.27596,13.72273,13.627979,0.64799,0.50658,0.060349997,0.04735,True,1.0,0.39038053
255_0_2,obs_net,dynamic,3.0,1.77209,1.20832,4.51165,-2.73956,0.75916,0.6301,0.64724,False,0.114,4.8533926
255_0_2,obs_net,gate,3.0,5.09792,5.0948896,13.627979,-8.53006,2.09424,0.64451,0.61458,False,0.012,4.8533926
255_0_2,MWG,dynamic,3.0,4.13934,4.0015097,4.51165,-0.3723,0.21407999,0.057113997599999994,0.10916,True,0.99399996,1.0102563
255_0_2,MWG,gate,3.0,12.57664,12.2148695,13.627979,-1.05133,0.61912996,0.053717999999999995,0.0592,True,0.926,1.0102563
255_0_2,MWG_no_z,dynamic,3.0,5.07852,4.93848,4.51165,0.56687,0.26509,0.1179034915,0.19438999999999998,False,0.992,1.106484
255_0_2,MWG_no_z,gate,3.0,15.24362,14.902349,13.627979,1.6156399,0.77267,0.11169849999999999,0.109221,False,0.88799995,1.106484
255_0_2,MWG_rep,dynamic,3.0,3.8562498,3.73137,4.51165,-0.6554,0.2306,0.0924,0.118164995,True,0.99799997,1.1761166
255_0_2,MWG_rep,gate,3.0,11.52431,11.2299795,13.627979,-2.10367,0.66468,0.097134,0.079799995,True,0.84999996,1.1761166
255_0_2,MWG_misspec,dynamic,3.0,4.13275,4.02836,4.51165,-0.3789,0.26432,0.09420800000000001,0.19638,True,0.99799997,999.0
255_0_2,MWG_misspec,gate,3.0,12.58046,12.235,13.627979,-1.0475199,0.77768,0.0880716,0.10224000000000001,True,0.94799995,999.0
255_0_2,two_stage_refined,dynamic,3.0,4.28617,3.7473998,4.51165,-0.22546999,0.18858999,0.06515,0.23249999,True,0.282,0.99307203
255_0_2,two_stage_refined,gate,3.0,13.05159,12.536039,13.627979,-0.57638997,0.58036,0.06002,0.11858,True,0.426,0.99307203
255_0_2,two_stage_no_refine,dynamic,3.0,1.9285699,0.97467995,4.51165,-2.58307,0.21330999,0.57448,0.61777997,False,0.015999999,3.6824398
255_0_2,two_stage_no_refine,gate,3.0,5.72595,5.58844,13.627979,-7.90202,0.64124995,0.58173996,0.57168996,False,0.0,3.6824398
255_0_2,two_stage_rep_refined,dynamic,3.0,3.8490698,3.2637799,4.51165,-0.66257995,0.19702,0.15322,0.24064,False,0.24,1.2049043
255_0_2,two_stage_rep_refined,gate,3.0,11.49418,11.04752,13.627979,-2.1338,0.59152,0.16248,0.16334,True,0.24399999,1.2049043
255_0_2,cont_relax,dynamic,3.0,8.20592,8.11889,4.51165,3.69427,0.1823,0.81983,1.0192499,False,0.566,999.0
255_0_2,cont_relax,gate,3.0,24.123549,24.11303,13.627979,10.49557,0.28099,0.77041996,0.81878996,False,0.02,999.0
255_0_3,true_net,dynamic,3.5,4.72364,4.3999,4.51165,0.21199,0.16408,0.059419997,0.04868,True,1.0,0.38800707
255_0_3,true_net,gate,3.5,14.27067,13.718149,13.627979,0.64269,0.49918,0.05971,0.04697,True,1.0,0.38800707
255_0_3,obs_net,dynamic,3.5,0.92541,0.4359,4.51165,-3.5862398,0.91165996,0.82017,0.87075996,False,0.03,5.4842005
255_0_3,obs_net,gate,3.5,2.75818,2.7342598,13.627979,-10.8698,2.53347,0.81899,0.79148,False,0.0,5.4842005
255_0_3,MWG,dynamic,3.5,4.10939,3.98261,4.51165,-0.40225998,0.26609,0.06413999999999999,0.111535,True,0.996,0.854719
255_0_3,MWG,gate,3.5,12.60894,12.25972,13.627979,-1.01904,0.79315,0.056856,0.0543399975,True,0.944,0.854719
255_0_3,MWG_no_z,dynamic,3.5,4.03907,3.919,4.51165,-0.47258,0.22041999,0.098243,0.14907199299999999,True,1.0,0.91961557
255_0_3,MWG_no_z,gate,3.5,12.340799,11.95794,13.627979,-1.2871699,0.62807,0.0893265,0.081151,True,0.922,0.91961557
255_0_3,MWG_rep,dynamic,3.5,4.04198,3.94129,4.51165,-0.46967,0.21542,0.068718,0.10026,True,0.99799997,0.82025266
255_0_3,MWG_rep,gate,3.5,12.219609,11.858299,13.627979,-1.40837,0.59613997,0.067332,0.0616449975,True,0.93799996,0.82025266
255_0_3,MWG_misspec,dynamic,3.5,4.58184,4.4369497,4.51165,0.070199996,0.22534999,0.0481344,0.196902,True,0.99799997,999.0
255_0_3,MWG_misspec,gate,3.5,13.83853,13.397349,13.627979,0.21055,0.63613,0.0452364,0.09864,True,0.972,999.0
255_0_3,two_stage_refined,dynamic,3.5,4.19415,3.71802,4.51165,-0.3175,0.18417,0.08136,0.23121999,True,0.276,0.7608855
255_0_3,two_stage_refined,gate,3.5,12.88104,12.371779,13.627979,-0.74693996,0.5733,0.06909,0.10757,True,0.478,0.7608855
255_0_3,two_stage_no_refine,dynamic,3.5,1.99595,1.0357699,4.51165,-2.5156999,0.22802,0.55989,0.60041,False,0.02,3.718922
255_0_3,two_stage_no_refine,gate,3.5,5.96137,5.82514,13.627979,-7.6665998,0.69415,0.56486,0.55441,False,0.0,3.718922
255_0_3,two_stage_rep_refined,dynamic,3.5,4.1591797,3.6900198,4.51165,-0.35246998,0.18813999,0.08856,0.20509,True,0.31399998,0.70234716
255_0_3,two_stage_rep_refined,gate,3.5,12.52374,11.988629,13.627979,-1.1042299,0.57076,0.09121,0.118609995,True,0.40199998,0.70234716
255_0_3,cont_relax,dynamic,3.5,4.38406,4.29126,4.51165,-0.12759,0.17243,0.047539998,0.20710999,True,1.0,999.0
255_0_3,cont_relax,gate,3.5,12.99966,12.993199,13.627979,-0.62830997,0.26683,0.05009,0.10999,False,0.90199995,999.0
255_0_4,true_net,dynamic,4.0,4.72082,4.39673,4.51165,0.20918,0.16651,0.05926,0.04798,True,1.0,0.38640836
255_0_4,true_net,gate,4.0,14.262039,13.7099,13.627979,0.63407,0.50663996,0.059559997,0.04634,True,1.0,0.38640836
255_0_4,obs_net,dynamic,4.0,0.40826,0.012069999,4.51165,-4.1033897,1.0949299,0.94132996,1.0075799,False,0.025999999,5.901106
255_0_4,obs_net,gate,4.0,1.2951599,1.29476,13.627979,-12.33282,3.0812,0.93277997,0.90218997,False,0.0,5.901106
255_0_4,MWG,dynamic,4.0,3.6910698,3.5792098,4.51165,-0.82058,0.22447999,0.113136,0.120309995,True,0.996,1.3307468
255_0_4,MWG,gate,4.0,11.2662,10.97258,13.627979,-2.36178,0.65683997,0.10792800000000001,0.086585,True,0.802,1.3307468
255_0_4,MWG_no_z,dynamic,4.0,3.91098,3.82056,4.51165,-0.60067,0.23395999,0.121448,0.152543993,True,0.99799997,1.1439282
255_0_4,MWG_no_z,gate,4.0,11.98088,11.66303,13.627979,-1.6471,0.6739,0.1110014915,0.092806,True,0.91599995,1.1439282
255_0_4,MWG_rep,dynamic,4.0,3.53117,3.40448,4.51165,-0.98047996,0.24504,0.134405994,0.13076499,True,0.992,1.7541474
255_0_4,MWG_rep,gate,4.0,10.58746,10.39495,13.627979,-3.04052,0.70559,0.137424,0.107669995,False,0.736,1.7541474
255_0_4,MWG_misspec,dynamic,4.0,4.26026,4.15014,4.51165,-0.25138998,0.26639,0.0746856,0.21087899999999998,True,0.99799997,999.0
255_0_4,MWG_misspec,gate,4.0,12.855949,12.48639,13.627979,-0.77202,0.77238,0.07371959632,0.1009169946,True,0.956,999.0
255_0_4,two_stage_refined,dynamic,4.0,3.68996,3.08649,4.51165,-0.82167995,0.19461,0.18716,0.24868,False,0.24599999,1.302373
255_0_4,two_stage_refined,gate,4.0,11.27656,10.79227,13.627979,-2.35142,0.60332,0.17813,0.17407,False,0.24,1.302373
255_0_4,two_stage_no_refine,dynamic,4.0,1.96796,1.0450699,4.51165,-2.54368,0.21901,0.56589,0.60569996,False,0.0139999995,3.7026813
255_0_4,two_stage_no_refine,gate,4.0,5.87319,5.75286,13.627979,-7.75479,0.66573995,0.57113,0.5609,False,0.0,3.7026813
255_0_4,two_stage_rep_refined,dynamic,4.0,3.49362,2.78198,4.51165,-1.01802,0.22667,0.23117,0.27016,True,0.27199998,1.7957485
255_0_4,two_stage_rep_refined,gate,4.0,10.47536,10.10265,13.627979,-3.1526098,0.68536997,0.23674,0.22354999,True,0.146,1.7957485
255_0_4,cont_relax,dynamic,4.0,2.7741098,2.6654,4.51165,-1.73753,0.17456,0.38706,0.39762,False,0.946,999.0
255_0_4,cont_relax,gate,4.0,8.18733,8.18697,13.627979,-5.44065,0.27137,0.39971998,0.38237998,False,0.268,999.0
269_0_0,true_net,dynamic,2.0,3.83685,3.32794,3.61403,0.22281,0.13864,0.07261,0.069419995,True,1.0,0.37851486
269_0_0,true_net,gate,2.0,13.333329,12.7718,12.543489,0.78984,0.48915,0.07407,0.062379997,True,1.0,0.37851486
269_0_0,obs_net,dynamic,2.0,2.18695,1.57934,3.61403,-1.4270799,0.54328,0.42251998,0.41087,False,0.376,3.720819
269_0_0,obs_net,gate,2.0,6.76464,6.67208,12.543489,-5.77884,1.6097,0.47823998,0.44669998,False,0.106,3.720819
269_0_0,MWG,dynamic,2.0,3.34528,3.2328699,3.61403,-0.26874998,0.19697,0.055319997600000004,0.133525,True,1.0,0.8395337
269_0_0,MWG,gate,2.0,11.23872,10.922959,12.543489,-1.30477,0.62145996,0.069131997,0.06281,True,0.93399996,0.8395337
269_0_0,MWG_no_z,dynamic,2.0,3.36132,3.22472,3.61403,-0.25270998,0.19489999,0.0750634966,0.18085199999999998,True,1.0,0.68284893
269_0_0,MWG_no_z,gate,2.0,11.67898,11.344399,12.543489,-0.86451,0.63264996,0.07259,0.0744519972,True,0.964,0.68284893
269_0_0,MWG_rep,dynamic,2.0,3.51194,3.3956199,3.61403,-0.1021,0.21564999,0.039611999999999994,0.12969999,True,1.0,0.8414047
269_0_0,MWG_rep,gate,2.0,11.742889,11.46362,12.543489,-0.8006,0.67886996,0.050208,0.05139,True,0.97599995,0.8414047
269_0_0,MWG_misspec,dynamic,2.0,2.97782,2.86884,3.61403,-0.63620996,0.2183,0.1712211908,0.25448400000000004,True,1.0,999.0
269_0_0,MWG_misspec,gate,2.0,10.208879,9.91603,12.543489,-2.33461,0.70539,0.1788756,0.17118,True,0.824,999.0
269_0_0,two_stage_refined,dynamic,2.0,3.41745,2.89528,3.61403,-0.19658,0.17525,0.07287,0.28469,True,0.29,0.8045374
269_0_0,two_stage_refined,gate,2.0,11.42048,10.93744,12.543489,-1.123,0.58984,0.101129994,0.12511,True,0.44,0.8045374
269_0_0,two_stage_no_refine,dynamic,2.0,1.86543,1.0983399,3.61403,-1.7486099,0.2654,0.48938,0.52094,False,0.058,3.179681
269_0_0,two_stage_no_refine,gate,2.0,6.24196,6.13088,12.543489,-6.30153,0.90817,0.50756997,0.49346,False,0.0,3.179681
269_0_0,two_stage_rep_refined,dynamic,2.0,3.46099,2.8748798,3.61403,-0.15303999,0.19705999,0.06904,0.27007,True,0.34199998,0.884264
269_0_0,two_stage_rep_refined,gate,2.0,11.57588,11.17746,12.543489,-0.96761,0.66403997,0.093559995,0.111169994,True,0.51199996,0.884264
269_0_0,cont_relax,dynamic,2.0,3.88196,3.7905898,3.61403,0.26793,0.17784,0.08898,0.30640998,True,1.0,999.0
269_0_0,cont_relax,gate,2.0,12.636359,12.6325,12.543489,0.09287,0.30346,0.0253,0.11361,True,0.922,999.0
269_0_1,true_net,dynamic,2.5,3.83861,3.32772,3.61403,0.22457999,0.13541,0.07256,0.06983,True,1.0,0.3790997
269_0_1,true_net,gate,2.5,13.33928,12.77739,12.543489,0.79578996,0.4777,0.074,0.06286,True,1.0,0.3790997
269_0_1,obs_net,dynamic,2.5,2.20631,1.7346699,3.61403,-1.40773,0.69236,0.43407997,0.40146,False,0.514,3.8302717
269_0_1,obs_net,gate,2.5,6.80934,6.77138,12.543489,-5.73415,2.04364,0.48531,0.44268999,False,0.228,3.8302717
269_0_1,MWG,dynamic,2.5,3.7881498,3.6339998,3.61403,0.17412,0.20114,0.044166,0.14299999,True,0.99799997,0.5220686
269_0_1,MWG,gate,2.5,12.69249,12.38062,12.543489,0.14899999,0.65914,0.032322,0.050825,True,0.97599995,0.5220686
269_0_1,MWG_no_z,dynamic,2.5,4.16679,4.0645,3.61403,0.55276,0.23132999,0.1409299915,0.24903198599999996,True,0.996,1.0398418
269_0_1,MWG_no_z,gate,2.5,13.87399,13.55221,12.543489,1.3305,0.72988,0.10283299575,0.10156299999999999,True,0.922,1.0398418
269_0_1,MWG_rep,dynamic,2.5,3.62055,3.48895,3.61403,0.0065099997,0.20132999,0.033443999999999995,0.12985,True,0.99799997,0.59851193
269_0_1,MWG_rep,gate,2.5,12.389919,12.05818,12.543489,-0.15357,0.66336995,0.0325679988,0.048375,True,0.982,0.59851193
269_0_1,MWG_misspec,dynamic,2.5,4.26778,4.16352,3.61403,0.65375,0.25149,0.17830520000000002,0.346383,False,1.0,999.0
269_0_1,MWG_misspec,gate,2.5,14.7274,14.381479,12.543489,2.18391,0.84909,0.1718559908,0.180819,False,0.87399995,999.0
269_0_1,two_stage_refined,dynamic,2.5,3.94305,3.3857899,3.61403,0.32902,0.17616999,0.103269994,0.32456,True,0.24599999,0.5240316
269_0_1,two_stage_refined,gate,2.5,13.1626,12.755039,12.543489,0.61911,0.59138,0.06826,0.121,True,0.47,0.5240316
269_0_1,two_stage_no_refine,dynamic,2.5,1.8319999,1.03911,3.61403,-1.78203,0.2093,0.49648,0.53095,False,0.046,3.0523274
269_0_1,two_stage_no_refine,gate,2.5,6.09889,5.95561,12.543489,-6.4445896,0.70944,0.51688,0.50595,False,0.0,3.0523274
269_0_1,two_stage_rep_refined,dynamic,2.5,3.6292498,3.06073,3.61403,0.0152199995,0.17175,0.047709998,0.27808,True,0.308,0.57312286
269_0_1,two_stage_rep_refined,gate,2.5,12.3459,11.931789,12.543489,-0.19759,0.59097,0.04968,0.10469,True,0.528,0.57312286
269_0_1,cont_relax,dynamic,2.5,0.65053,0.54214996,3.61403,-2.96351,0.16556999,0.82128,0.93375,False,0.856,999.0
269_0_1,cont_relax,gate,2.5,2.08808,2.08877,12.543489,-10.45541,0.28871,0.83384997,0.82899,False,0.0,999.0
269_0_2,true_net,dynamic,3.0,3.8408298,3.33126,3.61403,0.2268,0.13629,0.07322,0.07059,True,1.0,0.38094202
269_0_2,true_net,gate,3.0,13.3473,12.784599,12.543489,0.80381995,0.48104,0.07468,0.063489996,True,1.0,0.38094202
269_0_2,obs_net,dynamic,3.0,1.9643099,1.5743799,3.61403,-1.64972,0.83339995,0.51142,0.4736,False,0.53999996,4.0590367
269_0_2,obs_net,gate,3.0,6.1391797,6.09378,12.543489,-6.4042997,2.49575,0.54797,0.49727,False,0.266,4.0590367
269_0_2,MWG,dynamic,3.0,3.879,3.7621999,3.61403,0.26497,0.25111,0.060605997,0.14678,True,1.0,0.8791081
269_0_2,MWG,gate,3.0,13.017119,12.71043,12.543489,0.47362998,0.78174996,0.043722000000000004,0.05325,True,0.97999996,0.8791081
269_0_2,MWG_no_z,dynamic,3.0,3.74223,3.58632,3.61403,0.1282,0.19680999,0.055241500000000006,0.192185,True,1.0,0.97810405
269_0_2,MWG_no_z,gate,3.0,12.78483,12.414559,12.543489,0.24134,0.6249,0.04539,0.0761529965,True,0.964,0.97810405
269_0_2,MWG_rep,dynamic,3.0,3.85666,3.7300498,3.61403,0.24262999,0.20261,0.052481996999999996,0.146185,True,1.0,0.5441845
269_0_2,MWG_rep,gate,3.0,13.05528,12.688339,12.543489,0.5118,0.66848,0.040271999999999995,0.053375,True,0.97599995,0.5441845
269_0_2,MWG_misspec,dynamic,3.0,3.7502599,3.6252599,3.61403,0.13622999,0.23249999,0.06859520000000001,0.259641,True,1.0,999.0
269_0_2,MWG_misspec,gate,3.0,12.89396,12.559879,12.543489,0.35046998,0.80074,0.06410560000000001,0.100719,True,0.988,999.0
269_0_2,two_stage_refined,dynamic,3.0,3.95943,3.46693,3.61403,0.34539,0.20450999,0.11107,0.32033998,True,0.29799998,0.8619928
269_0_2,two_stage_refined,gate,3.0,13.287109,12.85048,12.543489,0.74362,0.69111997,0.080929995,0.12073,True,0.556,0.8619928
269_0_2,two_stage_no_refine,dynamic,3.0,1.27396,0.41364998,3.61403,-2.34007,0.13871999,0.64862996,0.71761996,False,0.0039999997,3.2664876
269_0_2,two_stage_no_refine,gate,3.0,4.18558,4.11699,12.543489,-8.35791,0.46179998,0.66732997,0.65913,False,0.0,3.2664876
269_0_2,two_stage_rep_refined,dynamic,3.0,3.82548,3.33072,3.61403,0.21145,0.17902,0.07666,0.30271998,True,0.29999998,0.5382856
269_0_2,two_stage_rep_refined,gate,3.0,12.93648,12.447849,12.543489,0.39299,0.61105996,0.057919998,0.11039,True,0.522,0.5382856
269_0_2,cont_relax,dynamic,3.0,4.5187097,4.4313498,3.61403,0.90467995,0.17429,0.25493,0.47989,False,1.0,999.0
269_0_2,cont_relax,gate,3.0,14.67106,14.67054,12.543489,2.12757,0.29219,0.17120999,0.23211999,False,0.83,999.0
269_0_3,true_net,dynamic,3.5,3.8369198,3.32633,3.61403,0.22287999,0.13574,0.07221,0.06933,True,1.0,0.37709826
269_0_3,true_net,gate,3.5,13.333329,12.771549,12.543489,0.78984,0.47884,0.07364,0.06239,True,1.0,0.37709826
269_0_3,obs_net,dynamic,3.5,1.94914,1.6997399,3.61403,-1.6648899,1.04773,0.54429996,0.47708,True,0.70199996,4.1444116
269_0_3,obs_net,gate,3.5,6.1359696,6.11516,12.543489,-6.40752,3.18081,0.5703,0.49741,False,0.52599996,4.1444116
269_0_3,MWG,dynamic,3.5,3.7967398,3.65933,3.61403,0.18270999,0.21463999,0.046793997000000004,0.142775,True,1.0,0.5625278
269_0_3,MWG,gate,3.5,12.91934,12.617189,12.543489,0.37585,0.68913996,0.037548,0.055265,True,0.974,0.5625278
269_0_3,MWG_no_z,dynamic,3.5,3.38799,3.2721698,3.61403,-0.22604999,0.19446999,0.07013349575,0.168650993,True,1.0,0.7530559
269_0_3,MWG_no_z,gate,3.5,11.93065,11.612269,12.543489,-0.61284,0.64498997,0.060290500000000004,0.071365,True,0.956,0.7530559
269_0_3,MWG_rep,dynamic,3.5,4.0517898,3.90236,3.61403,0.43776,0.18552,0.078936,0.156915,True,1.0,0.64822984
269_0_3,MWG_rep,gate,3.5,13.8760395,13.46256,12.543489,1.3325499,0.61969995,0.070296,0.07075,True,0.914,0.64822984
269_0_3,MWG_misspec,dynamic,3.5,3.68376,3.5941799,3.61403,0.06973,0.21641,0.0578772,0.248364,True,1.0,999.0
269_0_3,MWG_misspec,gate,3.5,12.728129,12.39784,12.543489,0.18463999,0.7212,0.054602000000000005,0.088353,True,0.98999995,999.0
269_0_3,two_stage_refined,dynamic,3.5,3.9091198,3.37937,3.61403,0.29508,0.19631,0.098069996,0.30975,True,0.29,0.59862727
269_0_3,two_stage_refined,gate,3.5,13.34308,12.923369,12.543489,0.79959,0.67798,0.083579995,0.13097,True,0.452,0.59862727
269_0_3,two_stage_no_refine,dynamic,3.5,1.5007,0.70109,3.61403,-2.11333,0.18737,0.58704996,0.63618,False,0.0139999995,3.39233
269_0_3,two_stage_no_refine,gate,3.5,5.08131,4.99128,12.543489,-7.4621797,0.66884,0.59729,0.58733,False,0.0,3.39233
269_0_3,two_stage_rep_refined,dynamic,3.5,4.05929,3.53879,3.61403,0.44526,0.16999,0.13188,0.32174,True,0.242,0.6152366
269_0_3,two_stage_rep_refined,gate,3.5,13.788449,13.25826,12.543489,1.24496,0.58294,0.109589994,0.14261,False,0.37199998,0.6152366
269_0_3,cont_relax,dynamic,3.5,3.60535,3.51139,3.61403,-0.00868,0.17719999,0.049089998,0.26545998,True,1.0,999.0
269_0_3,cont_relax,gate,3.5,11.75445,11.7541895,12.543489,-0.78903997,0.30409,0.06741,0.10579,False,0.90599996,999.0
269_0_4,true_net,dynamic,4.0,3.83671,3.3267598,3.61403,0.22267999,0.13678999,0.07231,0.06933,True,1.0,0.37735417
269_0_4,true_net,gate,4.0,13.33274,12.771219,12.543489,0.78925997,0.48264998,0.07375,0.06234,True,1.0,0.37735417
269_0_4,obs_net,dynamic,4.0,0.94756997,0.72960997,3.61403,-2.66646,1.22039,0.81140995,0.82756,False,0.39,4.7953916
269_0_4,obs_net,gate,4.0,3.09587,3.1024199,12.543489,-9.447619,3.7446198,0.81018996,0.74632,False,0.114,4.7953916
269_0_4,MWG,dynamic,4.0,3.5539498,3.41219,3.61403,-0.06008,0.21530999,0.03711,0.12557499,True,1.0,0.72838426
